#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
10,30,3,0.010373046034639925,0.04186370845536919,10,0.00908739288969918,0.010348150723895866
20,30,3,0.0101275127620784,0.04123417910258888,20,0.0073069690063810415,0.009773454681202493
30,30,3,0.00924248085688241,0.04117502026535603,30,0.008180373746581584,0.009034344110176382
50,30,3,,,,,
75,30,3,,,,,
100,30,3,,,,,
10,50,3,0.010181304922515946,0.04181414829128533,10,0.009089671832269828,0.010164856226809077
20,50,3,0.01011632771194167,0.041165820852816774,20,0.007768454876937103,0.009532762944325425
30,50,3,0.009823349893649348,0.041095196108564776,30,0.008197845639623214,0.009411260535420556
50,50,3,0.010114600273473112,0.040944998282169555,48,0.00819313582497721,0.00890206494272337
75,50,3,,,,,
100,50,3,,,,,
10,75,3,0.006478597538742031,0.04124544364224248,10,0.0050699612579763065,0.006476465005061668
20,75,3,0.006408653144940759,0.04075403211079308,20,0.00534514357338196,0.006312679160268092
30,75,3,0.007268585384381648,0.04069685197810797,30,0.005207457459738683,0.006811768260907202
50,75,3,0.008690552871467642,0.04060667376074749,50,0.005357219690063811,0.006864470901208384
75,75,3,0.010094914767547857,0.04060290115262433,69,0.005685159525979944,0.006920294351040953
100,75,3,,,,,
10,100,3,0.009351072470373749,0.041651503806326345,10,0.004252780309936203,0.009343620426480351
20,100,3,0.008271510027347313,0.04093168730678213,20,0.003924042844120345,0.007999984963513403
30,100,3,0.008935811151625651,0.04078033603563862,30,0.0031142844120328164,0.007771468439556925
50,100,3,0.009453232907930723,0.040711166285815864,50,0.0030450045578851426,0.007600102095479117
75,100,3,0.009732445913096325,0.04065796399471893,73,0.00314854451534488,0.0071544186060004365
100,100,3,0.010241345943482225,0.040666936030574294,94,0.003088646308113036,0.006962180559266056
10,10,4,0.015643816317228793,0.04217909314087511,10,0.008978003646308115,0.01517924327256667
20,10,4,,,,,
30,10,4,,,,,
50,10,4,,,,,
75,10,4,,,,,
100,10,4,,,,,
10,20,4,0.01004068960802188,0.0417835024389608,10,0.009101066545123064,0.010015692735041208
20,20,4,0.012585097082953514,0.04123724974980857,20,0.009144077028258908,0.011512975302259228
30,20,4,,,,,
50,20,4,,,,,
75,20,4,,,,,
100,20,4,,,,,
10,30,4,0.009086314038286228,0.04106850973157703,10,0.006136273017319985,0.009080405167974925
20,30,4,0.009111883773928917,0.040503315611248855,20,0.0034230925250683703,0.008807559325597628
30,30,4,0.010013319507748406,0.040417564527485066,30,0.006122599361896083,0.009324847429726583
50,30,4,,,,,
75,30,4,,,,,
100,30,4,,,,,
10,50,4,0.012913643117593422,0.041916164243883315,10,0.00901446672743847,0.012755867906039194
20,50,4,0.01339906244302644,0.041429150387912485,20,0.008043067456700094,0.012916763109047276
30,50,4,0.014269557733211796,0.04137703805123671,30,0.00866730780917654,0.013658246225729134
50,50,4,0.015370074293527797,0.04127612508253418,48,0.008433792160437556,0.014027740835035883
75,50,4,,,,,
100,50,4,,,,,
10,75,4,0.007530475387420238,0.04113384473613491,10,0.003889124886052873,0.007527892667652096
20,75,4,0.008090170009115778,0.04058397809985415,20,0.0036928463992707563,0.007679696942163913
30,75,4,0.008089796262534189,0.040502898620465924,30,0.0035385118505013684,0.0076764893370759885
50,75,4,0.008931241112123983,0.04041333438061987,50,0.0029159047402005506,0.007262154962725719
75,75,4,0.010131526739592833,0.04039583412132685,70,0.004006618808872694,0.007641360369939842
100,75,4,,,,,
10,100,4,0.009112886508659997,0.04183725449000912,10,0.005737347310847769,0.009076016896551258
20,100,4,0.010220074293527814,0.04114177231134002,20,0.006546941659070194,0.00934209862258455
30,100,4,0.01055604664235795,0.041099763048704545,30,0.005744294895168646,0.008694218736969232
50,100,4,0.01083357019143117,0.040944440397028256,50,0.005608925706472203,0.008602489043556283
75,100,4,0.010626259343664547,0.040946959068151524,73,0.006075957003950184,0.008678795576809692
100,100,4,0.012035361440291707,0.04094841636785779,93,0.006055826344576121,0.008602816331848447
10,10,5,0.011721756153144941,0.04214379961307202,10,0.009347192342752966,0.011644036540774845
20,10,5,,,,,
30,10,5,,,,,
50,10,5,,,,,
75,10,5,,,,,
100,10,5,,,,,
10,20,5,0.008918167730173206,0.04150666789019143,10,0.0072587055606198846,0.00883116298473308
20,20,5,0.007126136280765721,0.04101508019648131,20,0.004785917046490424,0.006995279175078641
30,20,5,,,,,
50,20,5,,,,,
75,20,5,,,,,
100,20,5,,,,,
10,30,5,0.008803693254329994,0.040994953213801276,10,0.005501640838650878,0.008791844708545068
20,30,5,0.007563378760255252,0.040415445283081136,20,0.0033057269826800378,0.007446083518153777
30,30,5,0.008098354451534494,0.04033802568417502,30,0.005571184898207236,0.007522062233979566
50,30,5,,,,,
75,30,5,,,,,
100,30,5,,,,,
10,50,5,0.010906332269826808,0.04164114191024613,10,0.009098787602552416,0.010858749614804925
20,50,5,0.009967471741112125,0.040952739950355505,20,0.0072306244302643595,0.009747093831538503
30,50,5,0.010559860984503192,0.04098627561833891,30,0.00761975387420237,0.010154262918563306
50,50,5,0.012125639471285326,0.04091006528308114,48,0.007498058340929809,0.00990865491669341
75,50,5,,,,,
100,50,5,,,,,
10,75,5,0.007491108933454882,0.041402766796299,10,0.006464674111212404,0.007488320393790972
20,75,5,0.007784194621695542,0.04078679965865086,20,0.006559475843208754,0.007640555682282426
30,75,5,0.009175197356426612,0.0408606572551261,30,0.005774154512306292,0.007872615141225768
50,75,5,0.010220498176845946,0.0407539612721422,50,0.005630692798541477,0.007832670464270757
75,75,5,0.010762491491947732,0.04075275434820825,70,0.006216041476754792,0.008128980331419513
100,75,5,,,,,
10,100,5,0.011545826344576111,0.04183248056111213,10,0.00901446672743847,0.011469298867871913
