#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
50,50,5,0.009663533728350054,0.0393599711536372,40,0.003241273928897001,0.007729627284641454
75,50,5,,,,,
100,50,5,,,,,
10,75,5,0.009171405195989057,0.039362238537411116,10,0.003948047857793967,0.009160740596992746
20,75,5,0.007592664083865092,0.03876964719739289,20,0.002775291704649044,0.007343417743180219
30,75,5,0.007437078243694927,0.038644624843498426,28,0.0027564904284412025,0.0070313019363890655
50,75,5,0.006536906563354608,0.038495206121732,44,0.002782014585232453,0.00598389996580869
75,75,5,0.007038813278638723,0.03848880274281981,61,0.003343014281373442,0.0060630754281105455
100,75,5,,,,,
10,100,5,0.007430384229717418,0.03994717563859617,10,0.003618274840474027,0.0074276787401412565
20,100,5,0.007718909298085683,0.03924741542893345,20,0.0030172037374658245,0.007542686817903128
30,100,5,0.008174302491643878,0.039094549790323105,30,0.0034815382862351885,0.007531235490914506
50,100,5,0.007737596627164997,0.038974689257556976,49,0.003981082497721061,0.006682708975895791
75,100,5,0.008760923579459134,0.03900274144432897,65,0.00322576496505622,0.007065429303660866
100,100,5,0.008580694165907015,0.03898449517369188,82,0.0036899475843208776,0.006837057886431679
10,10,6,0.011715798997265272,0.03969348511899727,10,0.008786242935278014,0.011663440856076002
20,10,6,,,,,
30,10,6,,,,,
50,10,6,,,,,
75,10,6,,,,,
100,10,6,,,,,
10,20,6,0.005914345031905203,0.039569871171868734,10,0.003874475843208764,0.005912483628615628
20,20,6,0.00663768322698268,0.038962580196481314,18,0.0022545533272561548,0.00650212303557627
30,20,6,,,,,
50,20,6,,,,,
75,20,6,,,,,
100,20,6,,,,,
10,30,6,0.00948666499544212,0.040240244462661806,10,0.005394946672743868,0.009476245506790508
20,30,6,0.009909541020966268,0.03998022490933455,18,0.007522569279854124,0.009815883836815748
30,30,6,0.007054948192038896,0.039600332277915526,26,0.004333862807657248,0.006685586892787072
50,30,6,,,,,
75,30,6,,,,,
100,30,6,,,,,
10,50,6,0.009337362351868732,0.040190202530118506,10,0.003478767092069274,0.009324664863478108
20,50,6,0.00598109525979946,0.03943636711535096,20,0.00248016864175023,0.005903591472289876
30,50,6,0.006395375417806124,0.039389334111198215,27,0.003605016712245517,0.005992126732256973
50,50,6,0.007479768915223335,0.039364486796298996,40,0.0027286873290793077,0.00685336943079889
75,50,6,,,,,
100,50,6,,,,,
10,75,6,0.009843383318140383,0.03959490398864174,10,0.004998640382862333,0.009826615845356157
20,75,6,0.009477159070191431,0.039104032566581584,20,0.0044799703737465725,0.008943175798196635
30,75,6,0.010334826648435127,0.03908113218675783,30,0.004183517927681554,0.008670342489755406
50,75,6,0.00916202506836827,0.03899028293121239,48,0.004008798997265266,0.007799783726835212
75,75,6,0.008356576876329375,0.03893872000808873,64,0.003839560164083869,0.006965240144771154
100,75,6,,,,,
10,100,6,0.008805808113035553,0.03964867472701914,10,0.003481538286235195,0.008798422897109132
20,100,6,0.008221564721969008,0.039189423086180494,20,0.003943413855970845,0.008027146657635681
30,100,6,0.008159140230932845,0.039104839519888586,30,0.004191808720753571,0.007425727904911648
50,100,6,0.00747350182315406,0.03902704564771194,49,0.004067226526891525,0.0067096228511983325
75,100,6,0.008875331054390765,0.03903519007392485,67,0.0038419910361592274,0.007404319353992893
100,100,6,0.008522806289881495,0.03901384098955333,84,0.004068252051048317,0.007030387055015617
10,10,7,0.007867526435733824,0.039107585118997264,9,0.003146530082041917,0.007856958019466943
20,10,7,,,,,
30,10,7,,,,,
50,10,7,,,,,
75,10,7,,,,,
100,10,7,,,,,
10,20,7,0.009591259343664548,0.03976779140887876,9,0.004466041476754792,0.009570248297546277
20,20,7,0.005817070647219703,0.039039334891103006,17,0.004292272105742945,0.005763735634605082
30,20,7,,,,,
50,20,7,,,,,
75,20,7,,,,,
100,20,7,,,,,
10,30,7,0.011967380583409307,0.03957692677806746,10,0.004368046946216965,0.011910246551848299
20,30,7,0.008108383318140396,0.03904214482729262,20,0.003461493618960777,0.0077684111887715394
30,30,7,0.0066896261014889125,0.03888836938922921,26,0.0030097971741112144,0.006087396802532297
50,30,7,,,,,
75,30,7,,,,,
100,30,7,,,,,
10,50,7,0.00987781358249773,0.03990179778991796,10,0.004942340474020063,0.009860028503346944
20,50,7,0.009689946672743845,0.039347933888368276,19,0.003786242935278005,0.009426241316661182
30,50,7,0.007471172743846855,0.03924498749922617,26,0.0034108910665451254,0.007161867915285108
50,50,7,0.006740844576116675,0.039237890406144026,38,0.0037522766636280793,0.0065236397426436275
75,50,7,,,,,
100,50,7,,,,,
10,75,7,0.009001160893345494,0.03977145613084777,10,0.004109072470373741,0.008992970900880979
20,75,7,0.008348088878760266,0.03915863224752963,20,0.004101665907019134,0.008189842955607202
30,75,7,0.008193578091765422,0.03919541646711841,29,0.005022303251291405,0.007568587089002243
50,75,7,0.00762974794895168,0.03904506754379216,42,0.003977805378304464,0.006715731350220882
75,75,7,0.007492486934062589,0.03902693539956042,62,0.004645090398055306,0.0056471410995821356
100,75,7,,,,,
10,100,7,0.009274964904284424,0.039415849294020054,10,0.0056748404740200676,0.009251523086350445
20,100,7,0.0077964325432999144,0.038827323587547855,20,0.0039221800364631024,0.007561322757548998
30,100,7,0.006357722424794902,0.0386871970201418,30,0.003133619720449713,0.005995036627055991
50,100,7,0.006846058796718319,0.038681642037866906,48,0.003269596627164999,0.006420180838640704
75,100,7,0.006774471437253109,0.03862771033321787,63,0.00324065405651778,0.006053458109927801
100,100,7,0.00677349453053783,0.038630824909334546,77,0.0031885802187784896,0.005899655468135367
10,10,8,0.00690725296262534,0.03980981693303555,10,0.003488371467639002,0.0069050332740086175
20,10,8,,,,,
30,10,8,,,,,
50,10,8,,,,,
75,10,8,,,,,
100,10,8,,,,,
10,20,8,0.005369833637192354,0.03918239396129444,10,0.0032034434822242625,0.005368141550076639
20,20,8,0.005457435278031001,0.03858697094397447,17,0.0023486485870556086,0.0053610591146993816
30,20,8,,,,,
50,20,8,,,,,
75,20,8,,,,,
100,20,8,,,,,
10,30,8,0.01111176526891521,0.03996963325026436,10,0.006393353236098434,0.01106532020298681
20,30,8,0.011269814494074734,0.03943421934871468,19,0.007159077939835895,0.011192242173245924
30,30,8,0.008349662564570037,0.039321629695113956,27,0.0022026063506532965,0.007484832107336208
50,30,8,,,,,
75,30,8,,,,,
100,30,8,,,,,
