#Test Grids,#Train Grids,Fold,MA Error,Loss,Group smECE,Group smECE-no-groupsize
10,10,0,0.004776802643573377,0.03994284792665451,0.006373212526511421,0.08343859233623734
20,20,0,0.0024637351868732928,0.03888252085281677,0.0064976464722641455,0.07168508030843578
30,30,0,0.003091839106654513,0.03893886844726628,0.007368268059889136,0.07989656646332463
50,50,0,0.004517458979033726,0.039868405100765725,0.006746813836962158,0.08384940998628351
75,75,0,0.004397493163172299,0.038909722151307606,0.005786577594835217,0.0801408858816439
100,100,0,0.004289357338195083,0.03895177963130356,0.005992803558254083,0.07970758547134768
10,10,1,0.0034154489516864247,0.03942967108071103,0.006278543827855964,0.09788338845163036
20,20,1,0.003679056517775769,0.03864643730678213,0.00515342947431842,0.06613104720930642
30,30,1,0.0017572037374658132,0.03874822745668591,0.005697998321268584,0.07707269313558238
50,50,1,0.0025011850501367393,0.039213660178249767,0.007024886963925946,0.08425105784671226
75,75,1,0.004911622607110312,0.039005531818075555,0.00781875498329842,0.07434655162896338
100,100,1,0.004337670920692802,0.038610306322278944,0.007400273479389178,0.07855032467328457
10,10,2,0.004602104375569717,0.03947068129037375,0.008092654820786131,0.06303800494841438
20,20,2,0.0033806312670920883,0.038893055583901555,0.005211217613939815,0.0988745316791373
30,30,2,0.003572895776359771,0.039404196604867825,0.006936419257932392,0.08657240283481689
50,50,2,0.003960619872379224,0.03981522422565178,0.007084434113980736,0.0850922177570978
75,75,2,0.003442720297781834,0.03890507415778993,0.006356463330163105,0.08102691346035286
100,100,2,0.0026198040109389254,0.03884476093485871,0.0070827783626439995,0.07326993056479127
10,10,3,0.007282140838650848,0.03995338119921605,0.010434644771908396,0.08032523661628148
20,20,3,0.003494578395624449,0.03865166260304467,0.006189849822612414,0.06499293411474515
30,30,3,0.003401711485870556,0.03921538514938317,0.0068731883137203185,0.08090060041968904
50,50,3,0.0037828144940747523,0.03959523095309025,0.007587736120986338,0.07583161338679383
75,75,3,0.0035107847158918327,0.03848238493263041,0.006901383429251352,0.08461288689704524
100,100,3,0.004365701914311762,0.03902254212902461,0.0076009041897782455,0.08359534325920981
10,10,4,0.004395390610756592,0.03927243589383774,0.008723339451886455,0.05552646930097314
20,20,4,0.0028473587055606367,0.0390662230861805,0.007754020711513668,0.07770865422568289
30,30,4,0.001984273017319964,0.03863917250884837,0.005570072018679234,0.05755472328478185
50,50,4,0.002641456244302647,0.03930399598499544,0.007539039863901369,0.08167066849954832
75,75,4,0.004290486934062601,0.0389480290853702,0.007809591250193748,0.0808851887455061
100,100,4,0.003591608933454877,0.03881055728855059,0.007510509280328759,0.07292194424244283
10,10,5,0.006460112579762975,0.03976164373340018,0.010475795644920167,0.07320681832397309
20,20,5,0.003428208751139474,0.039615265474512315,0.006910554947965141,0.07790837672546767
30,30,5,0.0021232885141294457,0.03929934605285729,0.008958959858963755,0.06070956505577514
50,50,5,0.004658384229717414,0.039633734380619866,0.007247819182896539,0.08589837875118295
75,75,5,0.004146769826800379,0.03879667886963031,0.005963214303048712,0.08062477283375039
100,100,5,0.00490554375569736,0.038935739403409296,0.0071794776032548194,0.07780299346251543
10,10,6,0.0041589311759343585,0.039461349749808576,0.007854187020771742,0.07692404212762623
20,20,6,0.0034304876937101196,0.03948257144534185,0.00590460179398832,0.07012451173720034
30,30,6,0.0045731517775752075,0.039831287205495794,0.0067597884113271,0.10477648715972045
50,50,6,0.003960572014585235,0.039411178026927986,0.006742307661234017,0.08417081755509548
75,75,6,0.004316314949863269,0.039146960502366046,0.006627412757437213,0.08577407512448007
100,100,6,0.00409606335460347,0.039067138573874206,0.007029096698357896,0.07826737580156436
10,10,7,0.0035518413855970842,0.039854888491832274,0.00644986056788766,0.07201946121780373
20,20,7,0.0027019029170464964,0.0387476539430629,0.007309677653749963,0.0716850593740645
30,30,7,0.0033706297477970226,0.03874326892331206,0.0061458833470461995,0.08205156034578104
50,50,7,0.003320644940747497,0.039261851500036464,0.007237562979446587,0.07857376169887771
75,75,7,0.004158612123974484,0.038870721268090755,0.006446397173133854,0.08214081269817677
100,100,7,0.0031885802187784896,0.038630824909334546,0.005899655468135367,0.0757648158767379
10,10,8,0.0046779794895168494,0.03927012960395625,0.00809566297753306,0.05333881676574011
20,20,8,0.002890407930720138,0.038670429102588874,0.006640222353563684,0.06870818875363295
30,30,8,0.0037768974475843264,0.03912833772712043,0.007730688573116139,0.08457824966587955
50,50,8,0.0038392456700091135,0.03983073738882407,0.0061231213549366205,0.09824788943950688
75,75,8,0.0036217585840170106,0.03891238588472197,0.005249550664990854,0.08664024481368891
100,100,8,0.0035197105742935304,0.0389251350460711,0.0070443433752642335,0.07366918840801528
10,10,9,0.005420914767547844,0.039301317388824066,0.007884964673052,0.06723727091080893
20,20,9,0.002536346855059263,0.03867936232957156,0.007251359146980781,0.07034744689670144
30,30,9,0.003661014889091465,0.03949792011342652,0.006996317899332202,0.08618399725942054
50,50,9,0.0044496809480401136,0.03966775173704649,0.006475559504221996,0.07016874748024303
75,75,9,0.0035955613795199096,0.03877620260101894,0.005800768867281639,0.07851411787004352
100,100,9,0.0036801959890610807,0.03852692124479489,0.006856246376651562,0.07470983787793588
