#Test Grids,Fold,MC Error,MA Error,#LS,Loss,Group smECE
10,0,0.015500140716954084,0.006449038850366488,3,0.03066701598337475,0.014762601687167991
20,0,0.0028379640257664655,0.0019460322461147552,5,0.029997329545255465,0.00283714242318665
30,0,0.0022246486158350332,0.00184597752819062,7,0.02991416479745153,0.002222327848402325
50,0,0.0029045212245673406,0.0019907414967097184,10,0.029850013148864613,0.002837141971697649
75,0,0.0030578290655593533,0.0022073607614532275,15,0.029822147616428905,0.002983581108642725
100,0,0.003235996101548013,0.0021928768404865253,18,0.029829250394129304,0.0030259866834027793
10,1,0.01592816679585577,0.007584163627404556,3,0.03070011568493954,0.015259757898489847
20,1,0.0034700537029691693,0.0026746787283029364,5,0.030047801147165123,0.003465555944601564
30,1,0.0032554923636639063,0.0028921256456731037,8,0.02990281032124891,0.0032501016457019906
50,1,0.002553767804536902,0.0024814594605497894,13,0.029849661212397596,0.0025468866186505144
75,1,0.0028688393108423044,0.0026057578368458103,18,0.02984583459703152,0.0027910317069437585
100,1,0.0028422679795126306,0.0025196067225244138,24,0.029831888092633856,0.002638451828342244
10,2,0.014981857278106893,0.0059073025856380326,3,0.030625956728889656,0.014410170759072973
20,2,0.003107675525591511,0.0018247339104809643,5,0.030019003798471066,0.0031074008311459587
30,2,0.002560424244811046,0.002285681993768749,7,0.029885786611322428,0.0025599997026465324
50,2,0.0026337187280980126,0.0019343058331740498,12,0.029868786039382977,0.0025540066777277118
75,2,0.003039716760301865,0.0019671109736492656,17,0.029825997572559573,0.00268577236140016
100,2,0.003347489875262983,0.0020099231867923926,22,0.029833069186550498,0.0027179154056454387
10,3,0.015234491438676716,0.00445590084305305,4,0.030612166787446476,0.014635623389089901
20,3,0.0033971298223574083,0.0013782497372162878,6,0.029976735882993454,0.0033968217803505467
30,3,0.00204391777775437,0.0012190266613005302,8,0.029860384986348427,0.0020437513847834936
50,3,0.0020731113431313626,0.0012863802956560861,13,0.02981421885368046,0.002008992216425873
75,3,0.00249457383253754,0.001341757780494999,19,0.02978884155134135,0.002321322377585302
100,3,0.002709733899274836,0.0013310735374961857,26,0.02978220578637421,0.0021299279734012314
10,4,0.014871092703176512,0.004783199836326491,4,0.030520247718746184,0.014277182681538875
20,4,0.0034376679918713586,0.0014734618067928995,6,0.029947793655067844,0.0034366782621262316
30,4,0.002616350829941925,0.0015351595480536386,9,0.029851090303272144,0.002605118469039136
50,4,0.002632742194051082,0.0015110631702265325,14,0.029814261885213546,0.0025462578943138106
75,4,0.0029211687287544223,0.0015193396964932194,20,0.029813766030040264,0.002492868424051914
100,4,0.0032042819577170335,0.0015537249010738993,26,0.029805741633658376,0.0023453461837571695
10,5,0.015056025839409928,0.005356537383164106,4,0.03054504207828553,0.014459605599907792
20,5,0.0029968309068863375,0.001942558346308428,6,0.029924583361822674,0.002994222395640667
30,5,0.0021722439567750753,0.0014809539040710603,9,0.029813409963314493,0.0021679235574084466
50,5,0.0023090963986385038,0.001689522365991512,14,0.02979158452341793,0.002206348733096081
75,5,0.0024742267051004827,0.0016547609556714395,21,0.02976598497687124,0.0021789893758655827
100,5,0.0024314913339807285,0.0016971969630751665,27,0.029767812891187698,0.002073582158905641
10,6,0.015003517123443286,0.0069794889429131,4,0.030587382033160054,0.014411986339238935
20,6,0.0025190095959678293,0.0013784418422747025,6,0.029984444898900075,0.002484467096718554
30,6,0.001878867515066645,0.00167292288806903,8,0.02989495962786171,0.0018682944332873447
50,6,0.002634317455530076,0.0020006733282297395,12,0.029840453745017835,0.0024876504387280054
75,6,0.0032725096700883857,0.001975918990577571,17,0.029823783839246432,0.002547600263842635
100,6,0.002893435962259043,0.0019565443949987366,23,0.02982049414951424,0.002480782750254408
10,7,0.014629504583465666,0.004476215952980367,4,0.030532766565052855,0.014148249078974313
20,7,0.0029067816607546084,0.001806187767966545,6,0.029919227632881632,0.0028222365122275404
30,7,0.0024903939466416497,0.0018670450495967264,9,0.029866587845234563,0.002488101683657062
50,7,0.002114434742071712,0.002054846954702585,13,0.0297811425889328,0.0021131524647304105
75,7,0.0025433236928611605,0.002119780065322127,18,0.029780261029492234,0.002311638106455849
100,7,0.002461987211566259,0.0020978472707154083,24,0.029758564217272906,0.0021990072953400387
10,8,0.015486501257806493,0.007072035554804211,3,0.030563029515255063,0.014786177400710582
20,8,0.0035321876827998614,0.0016487656769734252,5,0.029939326624618234,0.003531869646298546
30,8,0.0023391192175176777,0.0017991359114472509,7,0.029825731368311122,0.002338926088112682
50,8,0.0026437482130227054,0.001572961020923125,12,0.02977375640557685,0.0025690058001345416
75,8,0.003324778254731947,0.0016467725869923724,18,0.029755976900988038,0.0027333225676640155
100,8,0.002874593657779565,0.0015658507324485616,23,0.029751793954751738,0.0025812516301846385
10,9,0.0162981931558716,0.0077311480102238315,3,0.030797317642746222,0.015431525860043874
20,9,0.0036372011125445337,0.0011842156238403656,5,0.030107238452238522,0.0036321074751297735
30,9,0.002091511805976441,0.001558852505258073,7,0.02994389839149277,0.0020913305902056883
50,9,0.002211281305520384,0.001232520440778652,10,0.029885619181091515,0.0021373801152350927
75,9,0.0029709751668992763,0.0012385397326089699,15,0.029882473556812512,0.0026031633002651247
100,9,0.002788964428866852,0.001238840697200485,20,0.029871079989898637,0.0025079511987200517
