#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
100,10,6,,,,,
10,20,6,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,20,6,0.006257842288790585,0.030422184289818174,4,0.0021706270725334272,0.0058298086039038815
30,20,6,,,,,
50,20,6,,,,,
75,20,6,,,,,
100,20,6,,,,,
10,30,6,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,30,6,0.006509451889048766,0.03043307264444155,4,0.002826501757281023,0.006076685071265107
30,30,6,0.003181315797983755,0.03030609540312782,5,0.002235334459709326,0.003124647095490853
50,30,6,,,,,
75,30,6,,,,,
100,30,6,,,,,
10,50,6,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,50,6,0.0063288731341392904,0.030357359238294,4,0.0024742251042249985,0.005901271696564998
30,50,6,0.002867272053740472,0.03024497077529135,5,0.0026401318352980876,0.0028540023994554674
50,50,6,0.0022898058490227,0.030155254255120802,7,0.0021354142153260764,0.002281191231472511
75,50,6,,,,,
100,50,6,,,,,
10,75,6,0.017577308678567726,0.0310957176317322,2,0.010069642886301659,0.01649360423683024
20,75,6,0.004775303517987586,0.03036699810959994,4,0.002526141496261476,0.0046804988516486465
30,75,6,0.0041868897262531115,0.03030946898140365,5,0.003121963339311002,0.004040681722950691
50,75,6,0.00349420371012505,0.030240682221967307,8,0.0031544675151947074,0.003186350580622126
75,75,6,0.003705194296656967,0.030215099452595727,11,0.002267556881507358,0.0028941769553693644
100,75,6,,,,,
10,100,6,0.018877283608859152,0.03127288332010386,2,0.007512388374954492,0.017258317762095517
20,100,6,0.006421579833579351,0.03044500316900683,4,0.004866741523604427,0.006146544682806505
30,100,6,0.006682934763363206,0.03034989215469532,5,0.005123481929797773,0.0063899205579280895
50,100,6,0.0038218901152662316,0.030222466692258424,8,0.0036425856572442324,0.00371311064020662
75,100,6,0.0030577202060263577,0.03023271283967152,11,0.0027942417149090537,0.002919981143707299
100,100,6,0.003058238089246135,0.030204831343839084,14,0.0028709500651716412,0.002918954605661949
10,10,7,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,10,7,,,,,
30,10,7,,,,,
50,10,7,,,,,
75,10,7,,,,,
100,10,7,,,,,
10,20,7,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,20,7,0.006257842288790585,0.030422184289818174,4,0.0021706270725334272,0.0058298086039038815
30,20,7,,,,,
50,20,7,,,,,
75,20,7,,,,,
100,20,7,,,,,
10,30,7,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,30,7,0.006509451889048766,0.03043307264444155,4,0.002826501757281023,0.006076685071265107
30,30,7,0.003181315797983755,0.03030609540312782,5,0.002235334459709326,0.003124647095490853
50,30,7,,,,,
75,30,7,,,,,
100,30,7,,,,,
10,50,7,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,50,7,0.0063288731341392904,0.03043512576725336,4,0.0026660900313163266,0.005901271696564998
30,50,7,0.004390569114436849,0.030348659480570497,5,0.0028959517380865254,0.004210572287078835
50,50,7,0.0025118440772890094,0.030217467478288292,7,0.002288906156999139,0.002370636822070751
75,50,7,,,,,
100,50,7,,,,,
10,75,7,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,75,7,0.006245355459993651,0.03043276207459712,4,0.0023376624208247005,0.0058223006837516906
30,75,7,0.0041558167330545195,0.030334850328621474,5,0.0030426719764504815,0.00404824838637674
50,75,7,0.0030393325501850365,0.0302698062453132,8,0.002987294491611571,0.0029913100653209904
75,75,7,0.0025466535138736835,0.030220849968104313,11,0.002303051492800384,0.002333275001471779
100,75,7,,,,,
10,100,7,0.018877283608859152,0.03127288332010386,2,0.007512388374954492,0.017258317762095517
20,100,7,0.006421579833579351,0.03044500316900683,4,0.004866741523604427,0.006146544682806505
30,100,7,0.0052554180830411065,0.0303161777169436,5,0.003689385651224946,0.005089333416400703
50,100,7,0.003038231147850164,0.0302263633512633,8,0.002816196121334835,0.0028981097302940755
75,100,7,0.0027490554034190215,0.030227268838456136,11,0.0026621022504787427,0.002683113134701413
100,100,7,0.0027851951675332207,0.030199681007222996,14,0.002554131203272446,0.0025982644004534598
10,10,8,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,10,8,,,,,
30,10,8,,,,,
50,10,8,,,,,
75,10,8,,,,,
100,10,8,,,,,
10,20,8,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,20,8,0.006257842288790585,0.030422184289818174,4,0.0021706270725334272,0.0058298086039038815
30,20,8,,,,,
50,20,8,,,,,
75,20,8,,,,,
100,20,8,,,,,
10,30,8,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,30,8,0.006509451889048766,0.03043307264444155,4,0.002826501757281023,0.006076685071265107
30,30,8,0.003181315797983755,0.03030609540312782,5,0.002235334459709326,0.003124647095490853
50,30,8,,,,,
75,30,8,,,,,
100,30,8,,,,,
10,50,8,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,50,8,0.0063288731341392904,0.03043512576725336,4,0.0026660900313163266,0.005901271696564998
30,50,8,0.0028974645654214278,0.030299549956887512,5,0.002543358912121861,0.0028831357631166118
50,50,8,0.0023563254272496582,0.030207474173149576,7,0.002102695522127144,0.002343047569750707
75,50,8,,,,,
100,50,8,,,,,
10,75,8,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,75,8,0.006245355459993651,0.03043276207459712,4,0.0023376624208247005,0.0058223006837516906
30,75,8,0.0041558167330545195,0.030334850328621474,5,0.0030426719764504815,0.00404824838637674
50,75,8,0.002421426629795321,0.030247444448093536,8,0.002375132512468418,0.002383909758359953
75,75,8,0.002514315829040595,0.03021986604868513,11,0.002476042097902498,0.002475848657113615
100,75,8,,,,,
10,100,8,0.017766532161106845,0.031107589724342206,2,0.00688468509658562,0.01641634767416475
20,100,8,0.005867616882320431,0.030344294493446337,4,0.002517500770821549,0.005820586195449379
30,100,8,0.004795262433119652,0.030216285221068787,5,0.0020596623881668436,0.004698262653956191
50,100,8,0.0035161116911616845,0.030152291995120054,9,0.0019789990750141463,0.0033456947027487175
75,100,8,0.003717168845298102,0.030135874131185295,12,0.0022732720069951894,0.0034808787288526295
100,100,8,0.00379886792489076,0.03011829944527439,15,0.0018005694954456694,0.003218584148511111
10,10,9,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,10,9,,,,,
30,10,9,,,,,
50,10,9,,,,,
75,10,9,,,,,
100,10,9,,,,,
10,20,9,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,20,9,0.006257842288790585,0.030422184289818174,4,0.0021706270725334272,0.0058298086039038815
30,20,9,,,,,
50,20,9,,,,,
75,20,9,,,,,
100,20,9,,,,,
10,30,9,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,30,9,0.006509451889048766,0.03043307264444155,4,0.002826501757281023,0.006076685071265107
30,30,9,0.003181315797983755,0.03030609540312782,5,0.002235334459709326,0.003124647095490853
50,30,9,,,,,
75,30,9,,,,,
100,30,9,,,,,
10,50,9,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,50,9,0.0063288731341392904,0.03043512576725336,4,0.0026660900313163266,0.005901271696564998
30,50,9,0.004390569114436849,0.030348659480570497,5,0.0028959517380865254,0.004210572287078835
50,50,9,0.0025118440772890094,0.030217467478288292,7,0.002288906156999139,0.002370636822070751
75,50,9,,,,,
100,50,9,,,,,
10,75,9,0.01842090602508473,0.03122724556172656,2,0.009647540046700738,0.017032545149800928
20,75,9,0.006245355459993651,0.03043276207459712,4,0.0023376624208247005,0.0058223006837516906
30,75,9,0.0041558167330545195,0.030334850328621474,5,0.0030426719764504815,0.00404824838637674
50,75,9,0.002421426629795321,0.030247444448093536,8,0.002375132512468418,0.002383909758359953
75,75,9,0.002514315829040595,0.03021986604868513,11,0.002476042097902498,0.002475848657113615
100,75,9,,,,,
10,100,9,0.017671055947074972,0.031052237853511088,2,0.007539283083132502,0.016489851533157227
20,100,9,0.004498095918696033,0.030334680435710443,4,0.003399603174984336,0.004450248560283962
30,100,9,0.005648080822440342,0.030250239790143525,5,0.004990112992993606,0.005447311021328374
50,100,9,0.003594809129216894,0.03018078271212337,8,0.002316945491150201,0.003120280492711375
75,100,9,0.004293740160618985,0.030192236560003697,11,0.0026823917463982693,0.004044875771756329
100,100,9,0.0029762644595076005,0.030159052100086257,14,0.0020586050099078166,0.0028609818337580156
