#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
30,100,1,0.0045628053809331345,0.05801113802076196,30,0.0016524518927700242,0.004375654902500497
50,100,1,0.0040852587437677475,0.058051141043944966,50,0.001373289181572869,0.003807875499244052
75,100,1,0.004396488788891164,0.0580442301638914,74,0.001409467712156434,0.004096265203953866
100,100,1,0.004361194788497615,0.0580698434381564,97,0.0014458704898303945,0.0037620739602791417
10,10,2,0.0030460229778517343,0.05866686973486518,10,0.0024114037120368356,0.0030112835599151013
20,10,2,,,,,
30,10,2,,,,,
50,10,2,,,,,
75,10,2,,,,,
100,10,2,,,,,
10,20,2,0.004111944147524436,0.05873220038719997,10,0.0027275921094923787,0.0040131422640620265
20,20,2,0.004130070787331292,0.05808357035004971,20,0.0019576770991396385,0.004087741584174807
30,20,2,,,,,
50,20,2,,,,,
75,20,2,,,,,
100,20,2,,,,,
10,30,2,0.004161278507411095,0.05874969166025072,10,0.0028651303249340337,0.004060221690999717
20,30,2,0.004340489307150936,0.05819337667531263,20,0.0023209573855779214,0.004321451578784197
30,30,2,0.0038183050408254343,0.058123693449244174,30,0.0019599195700435784,0.0036457402629386645
50,30,2,,,,,
75,30,2,,,,,
100,30,2,,,,,
10,50,2,0.0038080893400407297,0.058643398539403944,10,0.0025280121990417168,0.0035520386362647483
20,50,2,0.004215284681681039,0.05817779150253026,20,0.002265643103280734,0.004094866140695252
30,50,2,0.00545406298353249,0.05821385739047814,30,0.0020760297301809167,0.004720041235059951
50,50,2,0.004778481249205721,0.05820488484911907,48,0.002223634148346925,0.004562638445811912
75,50,2,,,,,
100,50,2,,,,,
10,75,2,0.0035901959172077486,0.05857776889094864,10,0.0022955427153332677,0.003505712574850976
20,75,2,0.00378024532631673,0.05802179027664617,20,0.002023082500504555,0.0037747939964223654
30,75,2,0.004536144893519875,0.058037964617131316,30,0.0023393954796769845,0.004461773863132397
50,75,2,0.004503703814442911,0.058069457546288346,50,0.002155911527047936,0.004287087962782021
75,75,2,0.004109452513186941,0.05798933713390624,71,0.0022043987312597942,0.003823841662175229
100,75,2,,,,,
10,100,2,0.004182581980998655,0.05856625754030841,10,0.0020802655085550253,0.0038391315532279907
20,100,2,0.004019068477586242,0.058063761857064904,20,0.001828735022163087,0.0039786665921998894
30,100,2,0.004107832950867381,0.05807733243966716,30,0.0022068405329107514,0.0035148327814321675
50,100,2,0.004596093615685246,0.058127289375920356,50,0.001963507523489883,0.004438570756309078
75,100,2,0.0043361912379186645,0.05809330805155026,74,0.0021163942064518367,0.003985203846296989
100,100,2,0.004534612538402291,0.05814009706161562,97,0.002036163580777539,0.0041186971608066485
10,10,3,0.0030460229778517343,0.05866686973486518,10,0.0024114037120368356,0.0030112835599151013
20,10,3,,,,,
30,10,3,,,,,
50,10,3,,,,,
75,10,3,,,,,
100,10,3,,,,,
10,20,3,0.0028199071617046457,0.05850287036275703,10,0.0021927627989026853,0.0027289114459981704
20,20,3,0.003152727218364257,0.057798888668794526,20,0.001347538140692626,0.0030600809861467612
30,20,3,,,,,
50,20,3,,,,,
75,20,3,,,,,
100,20,3,,,,,
10,30,3,0.004515962655384623,0.05889649875542863,10,0.0027619766633527917,0.004046043528789219
20,30,3,0.00418090012782057,0.058352367862402,20,0.002135953536002869,0.004163582720701894
30,30,3,0.004941533800265192,0.05824498620880395,30,0.0018378294874957324,0.004856129778640828
50,30,3,,,,,
75,30,3,,,,,
100,30,3,,,,,
10,50,3,0.0038809696444186345,0.05863368116548687,10,0.002454758149513009,0.003775473755739241
20,50,3,0.004358802819533135,0.058141276601311104,20,0.0021815504443829835,0.004201444066036288
30,50,3,0.00525099478500903,0.05816757943537906,30,0.0020032740075197515,0.0049373037906242125
50,50,3,0.0047337813291871865,0.05817274874608501,48,0.002144549674467973,0.0044832335422526
75,50,3,,,,,
100,50,3,,,,,
10,75,3,0.0035584275794021034,0.05861932935170167,10,0.0021243674363325125,0.003362762035102049
20,75,3,0.003709233747691859,0.05813301683348158,20,0.0016863381197628955,0.003557727807062079
30,75,3,0.004735724803970354,0.05821997020005334,30,0.0019407339856432027,0.004203165768663212
50,75,3,0.005046830267377502,0.058207569834281415,50,0.0017425493904216591,0.004544227480302856
75,75,3,0.004507416349606186,0.058135013359312766,71,0.0016868364466304379,0.0038598896442378385
100,75,3,,,,,
10,100,3,0.0037195117393349626,0.05858509429590151,10,0.002332169740097621,0.0036264843234395934
20,100,3,0.0035354422526366587,0.0580315450250783,20,0.0018347149445735937,0.0034400357591165003
30,100,3,0.0041427158315953914,0.058086302323282914,30,0.002285077851114881,0.00399903976946408
50,100,3,0.0035111114433290205,0.058124544591533926,50,0.001967992465297762,0.0033380234497003597
75,100,3,0.004255362620003372,0.05811208235017595,74,0.0021185868446690227,0.0038166534132616516
100,100,3,0.0039242867073800225,0.058145015547798266,97,0.0020361635807775395,0.0034545343575880494
10,10,4,0.0030460229778517343,0.05866686973486518,10,0.0024114037120368356,0.0030112835599151013
20,10,4,,,,,
30,10,4,,,,,
50,10,4,,,,,
75,10,4,,,,,
100,10,4,,,,,
10,20,4,0.0032601789491781986,0.05847910017117528,10,0.0026330345863762425,0.002739575753310673
20,20,4,0.00289372182895906,0.057779192299354916,20,0.0017878099281661837,0.0028588470550289617
30,20,4,,,,,
50,20,4,,,,,
75,20,4,,,,,
100,20,4,,,,,
10,30,4,0.004720027507642835,0.058789308646220305,10,0.0028883025242747466,0.00463117946779722
20,30,4,0.004445137949334864,0.05829877280779781,20,0.00216174195139818,0.004402349736977861
30,30,4,0.005052909855160878,0.05820925617240116,30,0.0018550217644259393,0.004965718489065725
50,30,4,,,,,
75,30,4,,,,,
100,30,4,,,,,
10,50,4,0.0038226654009161937,0.058617385876918254,10,0.0024637280331287694,0.0035131643338240626
20,50,4,0.004114373491003758,0.05804653220561964,20,0.0022125712918874877,0.003988297090557855
30,50,4,0.004776089280241282,0.05806862833038075,30,0.002040648522585419,0.004513242633869625
50,50,4,0.004510132231034261,0.058065355319514726,48,0.0021829706759554797,0.004266209108459116
75,50,4,,,,,
100,50,4,,,,,
10,75,4,0.0041141866184283725,0.058831766095334914,10,0.0025967813067625436,0.003954732587016455
20,75,4,0.0044309356336098525,0.05838323921184621,20,0.0024203735956525954,0.004411250914805171
30,75,4,0.005367603272013978,0.05846669183217348,30,0.002398447213480738,0.005254429620194327
50,75,4,0.005990163027635107,0.05851649860593059,50,0.0025504369080811174,0.005848554486264657
75,75,4,0.0056250638481299756,0.05841678996103914,71,0.0024317354482325587,0.005321723853192962
100,75,4,,,,,
10,100,4,0.0034347179345345967,0.058672102166974376,10,0.001977859337275098,0.0032425584428685643
20,100,4,0.004019442222736984,0.05810950826350527,20,0.0014049080213184228,0.003965294174970162
30,100,4,0.004496278744116463,0.058126583745075906,30,0.0019364982072690934,0.004320515889138542
50,100,4,0.0038883697984018173,0.058160077290497166,50,0.001610542603209723,0.003711792179713906
75,100,4,0.004417318851954647,0.05813978135078142,74,0.001769160045148413,0.003972433788866307
100,100,4,0.0041359012116818,0.05817433062243516,97,0.00168319866049738,0.00368665174492642
10,10,5,0.0039811333447946065,0.058571938466598396,10,0.002596781306762544,0.003885391264045424
20,10,5,,,,,
30,10,5,,,,,
50,10,5,,,,,
75,10,5,,,,,
100,10,5,,,,,
10,20,5,0.004034578901338845,0.05868809845942249,10,0.0026162160545966907,0.0039048017657116523
20,20,5,0.0039409557410990245,0.05806151938616096,20,0.0017162377318154288,0.0039021933165374442
30,20,5,,,,,
50,20,5,,,,,
75,20,5,,,,,
100,20,5,,,,,
10,30,5,0.004515962655384623,0.05889649875542863,10,0.0027619766633527917,0.004046043528789219
20,30,5,0.00418090012782057,0.058352367862402,20,0.002135953536002869,0.004163582720701894
30,30,5,0.004941533800265192,0.05824498620880395,30,0.0018378294874957324,0.004856129778640828
50,30,5,,,,,
75,30,5,,,,,
100,30,5,,,,,
10,50,5,0.0036974607754463548,0.05854517831381137,10,0.0022798454190056873,0.0035112782094604434
20,50,5,0.0036845665677486036,0.057957207114612684,20,0.001684843139160269,0.003650917126386903
30,50,5,0.004289722257520176,0.05798065702736396,30,0.001674752020092539,0.0041805704376310015
50,50,5,0.003412517472585756,0.057973922305858086,48,0.0016177185101023314,0.0032923362065699034
75,50,5,,,,,
100,50,5,,,,,
10,75,5,0.003768098608920338,0.058741917761117035,10,0.0025780940492297105,0.0036792269499008197
20,75,5,0.004710497006301051,0.05834033326855085,20,0.002391968964202689,0.004253368593425682
30,75,5,0.005430143293890504,0.05842034743349204,30,0.0023623185155839262,0.004863723709387494
50,75,5,0.004947713053423097,0.05843900479141284,50,0.0024602895777427283,0.004657270909423748
75,75,5,0.004973551301505221,0.05836670213092874,71,0.0023575844103422756,0.0045898657009946775
100,75,5,,,,,
10,100,5,0.003359595159252754,0.0586227678070877,10,0.0023011488925931208,0.0033055768335723563
20,100,5,0.0041339951114133236,0.0581276722778272,20,0.0026240647027604806,0.004034460487663866
30,100,5,0.004553586333883944,0.058109125693816356,30,0.0021438021841666596,0.004487375246220847
50,100,5,0.0038888930416128295,0.05818650256762919,50,0.002212870288008013,0.003710927264705945
75,100,5,0.004592131917088427,0.058160012092731986,74,0.0022318067089746167,0.004297901098249592
100,100,5,0.004281886067528297,0.05820339603531145,97,0.002255701482273267,0.003961959329148956
10,10,6,0.004111944147524436,0.05873220038719997,10,0.0027275921094923787,0.0040131422640620265
20,10,6,,,,,
30,10,6,,,,,
50,10,6,,,,,
75,10,6,,,,,
100,10,6,,,,,
10,20,6,0.0037632399219620855,0.058710074674281104,10,0.002465970504032709,0.002976813853262143
20,20,6,0.003752588185168068,0.05800855969831292,20,0.001941979802812058,0.0037065573814239338
30,20,6,,,,,
50,20,6,,,,,
