#Test Grids,#Train Grids,Fold,MA Error,Loss,Group smECE,Group smECE-no-groupsize
10,10,0,0.0024342021662268946,0.056328570574296806,0.002589861547024213,0.03367103425809364
20,20,0,0.0013602454758149497,0.055254244810548574,0.0022912386574563005,0.03016427772437548
30,30,0,0.0016647854827416936,0.05445941293772824,0.0024214133139468233,0.034084466052705154
50,50,0,0.0010280234113962375,0.05447078807902469,0.0013630114292801786,0.03181875835059758
75,75,0,0.0009420371104018254,0.054793767591976614,0.0020144491046369807,0.04358019744898547
100,100,0,0.0008358436549285767,0.053590458473176304,0.002511512558655643,0.03170613274982663
10,10,1,0.0022742392417458403,0.05636549659518168,0.002510752541232909,0.03967753627541025
20,20,1,0.0014404138106308062,0.05512765732802116,0.002039995804192185,0.0332279845854118
30,30,1,0.0015456853613991023,0.05453828146996458,0.0023804265252516995,0.03184897318071362
50,50,1,0.0009163483603800244,0.05503615984332604,0.0018110548740328705,0.037521056409431985
75,75,1,0.0005444719354766367,0.05551783254390052,0.0023479840913898237,0.04179523907883283
100,100,1,0.001215307106390294,0.05423282024353233,0.003070433071018149,0.057644265255523026
10,10,2,0.0021299736135923647,0.05638971528094422,0.002406188177830599,0.03753302459958427
20,20,2,0.001798835410110553,0.055037883742833436,0.002418914229896041,0.06938675208069651
30,30,2,0.001706271194464585,0.05494156079297093,0.002542312084752386,0.06338685577693805
50,50,2,0.0008599875916609989,0.05443685201934505,0.0017684353819502694,0.03190991121137848
75,75,2,0.0006352172580560775,0.05532961116385069,0.002361646103722035,0.049739960838993263
100,100,2,0.001091971206673593,0.053850761505744464,0.00292816075856777,0.053283928652028044
10,10,3,0.0012897945149161708,0.05660603897414431,0.0020280698670448413,0.03885952662319191
20,20,3,0.0011950501192247015,0.054979280503210465,0.002280936893206823,0.04169968803151329
30,30,3,0.00139095486902724,0.05494016547774181,0.002645677856631663,0.03571128157731746
50,50,3,0.0007150492222363416,0.05448113932471726,0.001841017431911082,0.03922311124535773
75,75,3,0.0003366696317115278,0.05483551276588853,0.0020620162758364226,0.040409378740552976
100,100,3,0.000984145730709144,0.05344165408391326,0.0019469002182578396,0.037343293096517856
10,10,4,0.0025220322766312106,0.05642604330958806,0.0025556919514213568,0.04896921010499865
20,20,4,0.0012006562964845516,0.05516974103198512,0.002074118373511131,0.037415516781162755
30,30,4,0.0011749301719476855,0.054849021493668326,0.0026908982291963053,0.0324007150627157
50,50,4,0.0007707372496841862,0.0547471262735366,0.0017454640888660518,0.03678312634444032
75,75,4,0.000622011596066209,0.055306727994093155,0.002265864338196055,0.04753549481387229
100,100,4,0.0009829871207421089,0.053654833832906014,0.0028379490930906305,0.048789755806005655
10,10,5,0.0027346932673548577,0.056706352172580556,0.0027376771853481916,0.032490342300502684
20,20,5,0.0014406006832061342,0.055476324179068774,0.0023038708237296977,0.05209502888410458
30,30,5,0.0013580652957694537,0.054916411897055636,0.0023995294970819737,0.0381253216780841
50,50,5,0.0007792586391191582,0.0549760975026349,0.001737072854382359,0.04702286478060007
75,75,5,0.0008990813344196844,0.05510793411122158,0.002255671676104864,0.043253956520774135
100,100,5,0.0008344607978711473,0.05357858085228845,0.0024673515626875233,0.03921242900879582
10,10,6,0.002047749680447898,0.056534877897459285,0.002160703991473019,0.041400908147128615
20,20,6,0.0013905188330181435,0.05502039246978271,0.0024829311025311804,0.03512384622233096
30,30,6,0.0012990135619656998,0.054803457807079396,0.0026984093177003735,0.031525509436139916
50,50,6,0.0008671634985536069,0.054383277894469326,0.0018266019186454249,0.04629306308237875
75,75,6,0.0005853845713018561,0.054866640255342686,0.0023094066278166936,0.045430375412299905
100,100,6,0.0011459773809434821,0.053619106786464456,0.0022236915922970663,0.0428703151071223
10,10,7,0.0011687010861034083,0.056395396207234216,0.0019883440663866652,0.03809834682687976
20,20,7,0.0010500370007699138,0.054952520350423466,0.002193876942758254,0.026066636334956764
30,30,7,0.0014871319544628905,0.054828191430605085,0.0025422166950925065,0.03051288669702087
50,50,7,0.0011832023979488867,0.05487599958140544,0.0022734716199557165,0.0360446357944648
75,75,7,0.0013775747926337313,0.054990379467604183,0.002540906342614103,0.06197076976590522
100,100,7,0.0012837024689604647,0.053802783093264375,0.002704231441620339,0.047415315287453685
10,10,8,0.0027604816827501654,0.056659559279718344,0.002897139888670498,0.06700682683124949
20,20,8,0.001508996045776308,0.05490240112572039,0.0023907416161160454,0.031206163905548968
30,30,8,0.0010007649317416772,0.05461173485024031,0.002337855354417136,0.03119376510038959
50,50,8,0.0010716020959628044,0.054859997309034916,0.0015905844712407234,0.037389951182304995
75,75,8,0.0008183523818778442,0.05468394432360017,0.0020579201021648165,0.03900742084904081
100,100,8,0.0015003625327961374,0.05335565532474716,0.002260918168935018,0.03980224660886493
10,10,9,0.0017382886957041748,0.05657584036597125,0.0021623703391986135,0.03268188400914223
20,20,9,0.0010875983884109095,0.05501803787533356,0.002202859960983182,0.03748260828040834
30,30,9,0.0016535731282219942,0.05472806095202026,0.0026894981716118474,0.037358578851486274
50,50,9,0.0007688685239309017,0.05461959246828772,0.0019536251951519637,0.04016280096057828
75,75,9,0.0007697655122924767,0.05498383610361545,0.002334871464045717,0.04382820717423533
100,100,9,0.0012678183000575563,0.05336133774601775,0.002257720514047343,0.04476109023936477
