#Test Grids,Fold,MC Error,MA Error,#LS,Loss,Group smECE
10,0,0.008716596343178623,0.0072063994374121036,9,0.0018510460618846702,0.008655823141855186
20,0,0.0053639240506329075,0.0027215189873417717,17,0.0012145305907172999,0.005253563711551335
30,0,0.004170182841068913,0.0012148382559774972,25,0.0011486316221284575,0.004016637405140695
50,0,0.0032313642756680717,0.0012637130801687745,42,0.0011021290436005625,0.0030013816545542095
75,0,0.003194092827004219,0.0010393811533052002,61,0.0010838472808251288,0.0027479458779091043
100,0,0.0032401547116737,0.0008639240506329095,80,0.0010813449367088606,0.002498785443329667
10,1,0.008739451476793263,0.0072696905766526125,9,0.0018457718002812945,0.008713558818269814
20,1,0.005024613220815758,0.002816455696202531,17,0.001216288677918425,0.004994701780649754
30,1,0.003946905766526012,0.0014890998593530243,26,0.0011365594233473978,0.003688315214008897
50,1,0.0033326300984528805,0.001272151898734176,42,0.0011073611111111108,0.0030053142885424927
75,1,0.002973277074542897,0.0011040787623066066,62,0.0010899326066572902,0.002640164662573073
100,1,0.002682489451476795,0.0009293248945147663,80,0.001087976441631505,0.0023540138822438577
10,2,0.008486286919831236,0.0058983825597749735,9,0.001806742264416315,0.00846886409218847
20,2,0.004551687763713074,0.002763713080168776,17,0.0011909722222222222,0.004524707714573684
30,2,0.004106891701828406,0.0009616736990154715,25,0.0011343325128926394,0.003908744490056627
50,2,0.002910337552742615,0.001402953586497889,41,0.0010869954289732767,0.0026934885077210835
75,2,0.0023452883263009854,0.0012447257383966205,58,0.001066238279418659,0.0021387243598293957
100,2,0.0024265119549929663,0.0011656118143459902,78,0.0010613871308016876,0.002116246120775779
10,3,0.00872187060478201,0.006404711673699024,9,0.0018921853023909985,0.008704206565274653
20,3,0.005033403656821373,0.0026371308016877636,17,0.001235979254571027,0.004982095381446526
30,3,0.003929324894514768,0.0012078059071729964,24,0.001162696319737459,0.0036538505721909888
50,3,0.0029103375527426163,0.0008175105485232056,40,0.0011131557665260195,0.002698787061523216
75,3,0.0026139240506329107,0.0008002812939521769,59,0.0010948271214252226,0.002324708707916806
100,3,0.0025056258790436005,0.000728902953586497,78,0.0010896360759493672,0.002182856905885351
10,4,0.008795710267229263,0.006109353023909995,9,0.0018770657524613222,0.008764379001140325
20,4,0.0047732067510548514,0.002753164556962025,17,0.00124459388185654,0.004725981214162373
30,4,0.004235232067510545,0.0011304500703234884,25,0.0012044215893108297,0.003965569767700873
50,4,0.0029282700421940926,0.0015421940928270028,40,0.0011356874120956398,0.0027655568590674237
75,4,0.0028129395218002805,0.0017426160337552705,58,0.0011272603141115798,0.0025365759311092913
100,4,0.0026712376933895913,0.0014462025316455682,77,0.0011141367791842475,0.0022563825050401
10,5,0.008859001406469776,0.006974331926863581,9,0.001892536919831224,0.008831046388984524
20,5,0.004977144866385368,0.002753164556962025,17,0.0012416051336146272,0.004922906440580846
30,5,0.0038484528832630036,0.001657876230661041,25,0.0011618758790436002,0.0036620779411188275
50,5,0.0032113220815752457,0.001845991561181433,42,0.001118022151898734,0.0029378090209637784
75,5,0.0028312236286919842,0.0019282700421940893,59,0.0011027783638068447,0.0026574977131803034
100,5,0.002641701828410687,0.001547468354430378,78,0.0010881241209563994,0.0023054577895335027
10,6,0.008444092827004233,0.00636251758087202,9,0.0018306522503516176,0.008427500032866835
20,6,0.004880450070323491,0.002732067510548523,17,0.001207146624472574,0.004854676133341436
30,6,0.004340717299578061,0.0007999296765119556,25,0.0011710179324894512,0.004086427803203808
50,6,0.0030815752461322067,0.0009936708860759477,42,0.0010998083684950772,0.00284411647903739
75,6,0.0028041490857946567,0.000856540084388182,60,0.001093373769338959,0.002537461704803215
100,6,0.002882559774964837,0.0008765822784810107,81,0.0010728428270042193,0.0024227243897008374
10,7,0.008837904360056272,0.006953234880450079,9,0.0018693301687763713,0.008809590247243145
20,7,0.005096694796061878,0.002732067510548523,17,0.001219804852320675,0.005048017919117964
30,7,0.00403481012658227,0.001798523206751055,25,0.0011685566104078758,0.003773848562735899
50,7,0.003201828410689171,0.001770042194092826,42,0.0011333526722925456,0.002906881305486996
75,7,0.002996483825597749,0.0016610407876230626,60,0.0011207249179559305,0.002590703035197626
100,7,0.002573488045007032,0.0014820675105485218,78,0.0011097978199718706,0.0023084915392036667
10,8,0.009119198312236296,0.007037623066104087,9,0.0018433104781997189,0.009089740923563966
20,8,0.005105485232067511,0.002426160337552742,17,0.0012261339662447259,0.0050653427511449635
30,8,0.004122714486638534,0.0011374824191279892,25,0.0011467563291139241,0.003630933246433528
50,8,0.0030098452883263026,0.0009609704641350199,42,0.0010992879746835442,0.0026981703818123384
75,8,0.002645569620253165,0.000575246132208154,61,0.0010843911157993437,0.0022864010809778342
100,8,0.002628340365682137,0.0006715893108298187,81,0.00107579641350211,0.002182898218402706
10,9,0.008971518987341788,0.007269690576652611,9,0.0018584300281293956,0.00894432137584038
20,9,0.00491385372714486,0.002563291139240506,17,0.0012101353727144866,0.004877663038646524
30,9,0.003980309423347394,0.001313291139240507,25,0.0011336292780121892,0.003814802029265746
50,9,0.003218354430379744,0.0016814345991561165,41,0.0011072204641350211,0.002986648799424326
75,9,0.0027651195499296746,0.001556962025316452,61,0.0010788308720112519,0.0024626488972817684
100,9,0.002590717299578057,0.0015158227848101249,80,0.0010750087904360054,0.002316262099216174
