#Test Grids,Fold,MC Error,MA Error,#LS,Loss,Group smECE
10,0,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,0,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,0,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,0,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,0,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,0,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,1,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,1,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,1,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,1,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,1,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,1,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,2,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,2,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,2,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,2,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,2,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,2,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,3,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,3,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,3,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,3,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,3,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,3,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,4,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,4,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,4,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,4,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,4,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,4,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,5,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,5,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,5,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,5,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,5,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,5,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,6,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,6,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,6,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,6,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,6,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,6,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,7,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,7,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,7,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,7,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,7,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,7,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,8,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,8,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,8,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,8,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,8,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,8,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
10,9,0.012174753867791823,0.008716596343178618,8,0.006036700070323487,0.010834945881926456
20,9,0.01113220815752461,0.009309071729957796,16,0.005373637482419128,0.010012030241145749
30,9,0.011026722925457104,0.009630801687763714,24,0.00525610935302391,0.010041445957293662
50,9,0.010860056258790433,0.008495780590717294,39,0.005161664908579465,0.009744737310281283
75,9,0.01068706047819972,0.008490857946554147,58,0.005129098101265822,0.00972121041903543
100,9,0.01086427566807313,0.008526371308016877,77,0.005145029887482419,0.009729424313690286
