lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
0.1,0.30000000000000004,2.0,100.0,0.151889048,0.019957700000000002,69.9
0.1,0.4,1.0,10.0,0.1845816,0.08575533333333288,9.0
0.1,0.4,1.0,20.0,0.17662463333333334,0.08616233333333319,16.6
0.1,0.4,1.0,30.0,0.15920162962962964,0.05669088888888903,23.8
0.1,0.4,1.0,50.0,0.15131050666666668,0.028527333333333377,38.4
0.1,0.4,1.0,75.0,0.15041486933333334,0.020629999999999975,52.4
0.1,0.4,1.0,100.0,0.150559112,0.02066993333333338,67.0
0.1,0.4,2.0,10.0,0.18455213333333337,0.08579599999999957,9.0
0.1,0.4,2.0,20.0,0.16802973333333332,0.07867666666666659,16.6
0.1,0.4,2.0,30.0,0.15494371851851851,0.0461873333333336,24.0
0.1,0.4,2.0,50.0,0.15069990933333333,0.02501000000000019,39.9
0.1,0.4,2.0,75.0,0.15087987200000003,0.021035244444444448,55.7
0.1,0.4,2.0,100.0,0.151725648,0.020648266666666668,68.3
0.1,0.5,1.0,10.0,0.1845668,0.08575266666666623,9.0
0.1,0.5,1.0,20.0,0.1774015,0.08550833333333338,16.6
0.1,0.5,1.0,30.0,0.16074308148148148,0.05940866666666679,23.5
0.1,0.5,1.0,50.0,0.15142240533333334,0.028951066666666726,37.7
0.1,0.5,1.0,75.0,0.15068169718518518,0.02191773333333332,52.1
0.1,0.5,1.0,100.0,0.15098155866666668,0.01947213333333335,62.3
0.1,0.5,2.0,10.0,0.18450520000000004,0.08593533333333289,9.0
0.1,0.5,2.0,20.0,0.1692009,0.07917199999999994,16.6
0.1,0.5,2.0,30.0,0.15463139259259256,0.045508444444444705,24.0
0.1,0.5,2.0,50.0,0.15063397866666667,0.025483666666666856,39.1
0.1,0.5,2.0,75.0,0.15166215822222223,0.021345999999999993,55.1
0.1,0.5,2.0,100.0,0.15261393733333334,0.023164833333333336,69.1
0.1,0.6,1.0,10.0,0.18456506666666667,0.08577866666666621,9.0
0.1,0.6,1.0,20.0,0.17791403333333333,0.08530233333333317,16.6
0.1,0.6,1.0,30.0,0.1609138962962963,0.05923488888888908,23.5
0.1,0.6,1.0,50.0,0.15179944533333334,0.02929933333333338,37.0
0.1,0.6,1.0,75.0,0.15090578725925927,0.020616933333333292,50.6
0.1,0.6,1.0,100.0,0.15186925066666665,0.020116266666666698,60.6
0.1,0.6,2.0,10.0,0.18449693333333334,0.08595999999999956,9.0
0.1,0.6,2.0,20.0,0.16982246666666664,0.08057266666666643,16.6
0.1,0.6,2.0,30.0,0.15531315555555553,0.047763111111111346,24.0
0.1,0.6,2.0,50.0,0.15118727999999998,0.026642800000000168,39.4
0.1,0.6,2.0,75.0,0.15177869274074074,0.022898355555555527,55.4
0.1,0.6,2.0,100.0,0.152655452,0.023246800000000026,67.4
0.1,0.7000000000000001,1.0,10.0,0.18456120000000004,0.0857793333333329,9.0
0.1,0.7000000000000001,1.0,20.0,0.17786546666666667,0.08485399999999986,16.6
0.1,0.7000000000000001,1.0,30.0,0.16161257777777777,0.05952155555555574,23.5
0.1,0.7000000000000001,1.0,50.0,0.15237442133333332,0.030320866666666703,36.3
0.1,0.7000000000000001,1.0,75.0,0.15185558755555556,0.022622355555555546,49.4
0.1,0.7000000000000001,1.0,100.0,0.152499188,0.022571433333333335,59.8
0.1,0.7000000000000001,2.0,10.0,0.18449413333333334,0.08592799999999957,9.0
0.1,0.7000000000000001,2.0,20.0,0.1715616,0.08212133333333319,16.6
0.1,0.7000000000000001,2.0,30.0,0.1555633037037037,0.04776044444444474,24.0
0.1,0.7000000000000001,2.0,50.0,0.15146684800000002,0.027760000000000135,38.6
0.1,0.7000000000000001,2.0,75.0,0.15292400118518518,0.02347702222222221,54.3
0.1,0.7000000000000001,2.0,100.0,0.153458976,0.025803899999999984,67.0
0.1,0.8,1.0,10.0,0.18456413333333335,0.08577799999999955,9.0
0.1,0.8,1.0,20.0,0.17933490000000002,0.08587066666666658,16.6
0.1,0.8,1.0,30.0,0.16402186666666668,0.06256622222222233,22.7
0.1,0.8,1.0,50.0,0.15301523733333333,0.030446000000000018,36.2
0.1,0.8,1.0,75.0,0.1527463917037037,0.025210933333333296,49.4
0.1,0.8,1.0,100.0,0.1527075,0.02182743333333332,58.6
