lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
0.3,1.0,1.0,20.0,0.0548761196393124,0.004272375524401331,17.0
0.3,1.0,1.0,30.0,0.05399758755021977,0.0034639339529463097,23.9
0.3,1.0,1.0,50.0,0.05344363231533998,0.0036639578904925753,36.0
0.3,1.0,1.0,75.0,0.05342698473707712,0.004134668777979219,52.2
0.3,1.0,1.0,100.0,0.053384344177425845,0.0038915467139853206,66.7
0.3,1.0,2.0,10.0,0.057323797598474814,0.005111696365212435,10.0
0.3,1.0,2.0,20.0,0.0550220000850357,0.004124462272126239,19.4
0.3,1.0,2.0,30.0,0.05421790128351843,0.0037452085306852257,28.3
0.3,1.0,2.0,50.0,0.053919506515246365,0.004179051306182041,43.6
0.3,1.0,2.0,75.0,0.053972496704542995,0.004600986703018973,62.2
0.3,1.0,2.0,100.0,0.054018438291393286,0.004574624400454994,80.9
1.0,0.1,1.0,10.0,0.05595457684142648,0.0030746840683456974,7.7
1.0,0.1,1.0,20.0,0.054348877149821215,0.0023723335574313146,17.2
1.0,0.1,1.0,30.0,0.05411731738089037,0.003090311645472492,21.7
1.0,0.1,1.0,50.0,0.05381044991933752,0.0027832098558441443,33.9
1.0,0.1,1.0,75.0,0.054241409560869536,0.003188674664780701,43.0
1.0,0.1,1.0,100.0,0.05438511593487666,0.0036637269457905617,53.3
1.0,0.1,2.0,10.0,0.056141557722670064,0.0028142918257791057,9.6
1.0,0.1,2.0,20.0,0.05504892948056319,0.0026631043820118773,19.5
1.0,0.1,2.0,30.0,0.05493469921939097,0.003549103241469618,26.6
1.0,0.1,2.0,50.0,0.05509037465192044,0.0037068613323177047,42.7
1.0,0.1,2.0,75.0,0.05587258252429759,0.004232484599544266,56.5
1.0,0.1,2.0,100.0,0.05642434504985744,0.005096081399879387,68.3
1.0,0.2,1.0,10.0,0.055900943550212155,0.0030130304902509335,8.2
1.0,0.2,1.0,20.0,0.05438543547788999,0.002637833739381649,17.0
1.0,0.2,1.0,30.0,0.05396814698511663,0.0028928326408578764,23.7
1.0,0.2,1.0,50.0,0.05396128122666464,0.0026706562787765825,35.4
1.0,0.2,1.0,75.0,0.05439880942361204,0.0032568099182257127,45.4
1.0,0.2,1.0,100.0,0.054423318711838364,0.0033411493876889216,54.6
1.0,0.2,2.0,10.0,0.05620710035040066,0.0027553067825793836,9.9
1.0,0.2,2.0,20.0,0.05505458344147903,0.002703706388989604,19.5
1.0,0.2,2.0,30.0,0.054804051422772025,0.0034202783296476726,27.0
1.0,0.2,2.0,50.0,0.05481955133126526,0.0033934165681119913,42.4
1.0,0.2,2.0,75.0,0.05578641659739508,0.004429998909744342,57.3
1.0,0.2,2.0,100.0,0.05613476559910807,0.004851508465000811,71.1
