#Test Grids,Fold,MC Error,MA Error,#LS,Loss,Group smECE
10,0,0.01450896985389307,0.011734788237469915,10,0.14783012761235437,0.014031965819747977
20,0,0.01856389864989826,0.01053726650638059,20,0.1473394442389495,0.014238531954285438
30,0,0.021647863880155365,0.010298378644966383,30,0.14685608162258798,0.014189648008755088
50,0,0.024525614943591637,0.010177547623451074,50,0.1469296652487516,0.01443495279930308
75,0,0.02852721780408112,0.010062264965168577,75,0.14696615498427962,0.014506340865802802
100,0,0.032668762714999085,0.009993526909561672,100,0.14692150453116332,0.014453972799367153
10,1,0.01757906417606804,0.013538006288144966,10,0.1474195487331237,0.01684249369070842
20,1,0.020219160347697416,0.012964675420750851,20,0.1472062835213612,0.01751809548948767
30,1,0.02289008075950928,0.01302632390111582,30,0.14708870188849843,0.01781749033711472
50,1,0.024470131311263188,0.013182911041242829,50,0.14722557795450342,0.01821639060922037
75,1,0.028466802293323473,0.013091671290302661,75,0.1472467459877114,0.018438097778674445
100,1,0.03167005733308675,0.013022008507490284,100,0.147263172739042,0.018396753412468204
10,2,0.016617347882374706,0.012252635472535571,10,0.1489508969853893,0.01601654304447375
20,2,0.01724153874606992,0.011498982800073951,20,0.14805333364157572,0.015035245565103508
30,2,0.02062449910609704,0.011377227051353165,30,0.14785848591332224,0.01529476276996052
50,2,0.025407804697614216,0.011083780284815969,50,0.14796565563158867,0.014885358295188411
75,2,0.028501325442327852,0.011014117502003545,75,0.14799573392515875,0.014888880818702915
100,2,0.03111522100980211,0.011032920288514879,100,0.14799777603107087,0.0149839449881714
10,3,0.017477344183465856,0.010884039208433482,10,0.14826659885333826,0.016144053317343185
20,3,0.01998335491030145,0.010740706491584958,20,0.14771673293878307,0.015848465053932503
30,3,0.021663276000246624,0.010372356821404331,30,0.1476135359513388,0.015333502133949267
50,3,0.025485481782874065,0.010266321435176614,50,0.1476812835213612,0.016270292472965544
75,3,0.029391529498797864,0.010215153196473672,75,0.1476418223290796,0.01612801769481049
100,3,0.03180506750508602,0.010150730534492315,100,0.1476355418901424,0.016465964478985674
10,4,0.017357129646754236,0.016968744220454933,10,0.14739365637137045,0.017167651680746215
20,4,0.01874884409099316,0.015854447937858302,20,0.14698989735528017,0.016932731614149064
30,4,0.020747796066826956,0.015840577029776197,30,0.14665017569816904,0.016579471501697054
50,4,0.022324764194562603,0.015663029406325128,50,0.14658137599408172,0.016620684108874576
75,4,0.02806115529252203,0.015583502866654305,75,0.14669082465117234,0.01667912732716803
100,4,0.03050397632698355,0.01561031995561309,100,0.14663683650823006,0.01669984486657601
10,5,0.015618642500462335,0.015618642500462332,10,0.14767847235065654,0.015605420338599131
20,5,0.01807379323099685,0.014578324394303654,20,0.1477990336600703,0.014880356640861559
30,5,0.021157758461253943,0.014780223167498904,30,0.14777258903068036,0.01524261747147082
50,5,0.026232661364897356,0.014375809136304776,50,0.14785128537081563,0.015339901281727648
75,5,0.02785771530731767,0.014414647678934682,75,0.14774479995068124,0.015400048082263064
100,5,0.03312742740891437,0.014323099685592743,100,0.14776718605511374,0.015262098161307911
10,6,0.017024227852783493,0.01500832254484924,10,0.14879184390604772,0.016653482421719414
20,6,0.019507120399482162,0.014985204364712386,20,0.14859060014795633,0.017026393761650382
30,6,0.020997472412305047,0.014878860736082836,30,0.14848730041304484,0.016951514533311264
50,6,0.025714814129831714,0.014697614203809868,50,0.14837431107823193,0.01731022973366961
75,6,0.027146291843906045,0.014666173478823718,75,0.14837358157121427,0.017272368492229004
100,6,0.032639171444423874,0.0146134640281117,100,0.14834207046421308,0.017323334307022632
10,7,0.0170612169410024,0.015766598853338233,10,0.14915063806177178,0.01644847338769477
20,7,0.01745884963935638,0.015780469761420356,20,0.14882825503976327,0.01586808783768837
30,7,0.020174465199432844,0.01564330189260833,30,0.14848401249409202,0.015812506948015073
50,7,0.021573885703717398,0.01566672831514702,50,0.1483848159792861,0.015673309984751846
75,7,0.02769619628876147,0.01570433388816963,75,0.14839422970223784,0.015846079889244965
100,7,0.029645829480303313,0.015667653042352497,100,0.1484751202145367,0.01588184920474337
10,8,0.015507675235805492,0.0152117625300536,10,0.1475712039948215,0.015367968915919713
20,8,0.016668207878675782,0.01464305529868686,20,0.14725529406325136,0.01525104492044156
30,8,0.0178842241538746,0.01434868380494419,30,0.1473246100733617,0.015010050775196094
50,8,0.025393009062326614,0.014179766968744213,50,0.1472624190863695,0.014583883428916583
75,8,0.028110474076814006,0.014185315331977033,75,0.14733808437622012,0.014867002775643212
100,8,0.0327113001664509,0.014151100425374506,100,0.1472612862955428,0.014861501707025977
10,9,0.016339929720732366,0.013639726280747149,10,0.1480853523210653,0.01577315443128389
20,9,0.01888755317181432,0.013015535417051943,20,0.14759559367486594,0.015405424747050341
30,9,0.019773750077060608,0.012801306947783718,30,0.14740064319914514,0.01545343074817209
50,9,0.023774736452746435,0.012663214351766218,50,0.1473368411318661,0.015404174200593106
75,9,0.028718328093212515,0.012594784538561091,75,0.14731723897005938,0.015414409419347085
100,9,0.030251525799889035,0.012562419086369512,100,0.1472326197521731,0.015385431668828106
