#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
20,20,1,0.041030146106898556,0.17462167098206027,20,0.02788052524505269,0.03819694896669072
30,20,1,,,,,
50,20,1,,,,,
75,20,1,,,,,
100,20,1,,,,,
10,30,1,0.04799334196412056,0.1867204549657851,10,0.03034029961161455,0.04585849888355298
20,30,1,0.043249491400037046,0.18725991769927872,20,0.03651285370815608,0.04124280600078459
30,30,1,0.04258677023611369,0.18533706306639539,30,0.03355835028666542,0.03962869540929104
50,30,1,,,,,
75,30,1,,,,,
100,30,1,,,,,
10,50,1,0.055992232291473994,0.1935264471980765,10,0.03603661919733676,0.052015073676805454
20,50,1,0.055183095986683965,0.19421941464767895,20,0.03982337710375437,0.051071589355021305
30,50,1,0.054672954811663885,0.19308298912931798,30,0.03693052216262867,0.050059944679785084
50,50,1,0.05526354725356022,0.19275810985759198,48,0.03767893471425929,0.049265167435469506
75,50,1,,,,,
100,50,1,,,,,
10,75,1,0.047706676530423535,0.18481551692250783,10,0.027288699833549073,0.0448988910393224
20,75,1,0.04989365637137047,0.18466698261512857,20,0.026646014425744383,0.04383690557141549
30,75,1,0.05004315393625552,0.18485743788915604,30,0.026012576289994434,0.0441778058204813
50,75,1,0.05230072128722023,0.18521396338080268,50,0.026105049010541885,0.046042911730366745
75,75,1,0.05289562912274206,0.18480997061422436,70,0.025375747487824393,0.04541784762533083
100,75,1,,,,,
10,100,1,0.061522100980210846,0.2037206399112262,10,0.04280562234140925,0.05760389765295237
20,100,1,0.06097188829295356,0.20311436563713706,20,0.0447244312927686,0.05673004432700322
30,100,1,0.06605326428703527,0.2037128311037133,30,0.04415572406140187,0.05821278640881571
50,100,1,0.06493619382282227,0.20339765119289807,50,0.04492139818753466,0.057280427195894074
75,100,1,0.06740274952222428,0.20360542506627216,74,0.04436841131866097,0.05796712183636903
100,100,1,0.06909654152025152,0.20340754115036067,97,0.04447290549287959,0.05754351502781228
10,10,2,0.03439060477159225,0.17909700388385427,10,0.021684852968374302,0.033572367342979366
20,10,2,,,,,
30,10,2,,,,,
50,10,2,,,,,
75,10,2,,,,,
100,10,2,,,,,
10,20,2,0.04137229517292403,0.18045820233031254,10,0.025873867209173267,0.039932246747916726
20,20,2,0.03966154984279645,0.1801302709450712,20,0.025707416312187883,0.03689255967404105
30,20,2,,,,,
50,20,2,,,,,
75,20,2,,,,,
100,20,2,,,,,
10,30,2,0.04539485851673756,0.18579942666913257,10,0.03291104124283333,0.04215072502349168
20,30,2,0.048811725540965446,0.18663387738117254,20,0.03787220270020341,0.04360676078542901
30,30,2,0.04888416250539421,0.18554625690976717,30,0.03499475987916897,0.041547146833177985
50,30,2,,,,,
75,30,2,,,,,
100,30,2,,,,,
10,50,2,0.05395783243943028,0.193004901054189,10,0.03481597928611056,0.0485225086319808
20,50,2,0.053176437950804484,0.19443302663214354,20,0.03875994081745883,0.04790915656807097
30,50,2,0.05305776462610199,0.1935774099418449,30,0.037300413044818424,0.04678351419479716
50,50,2,0.05481597928611058,0.19364037358979103,48,0.03685777695579803,0.047430959579265505
75,50,2,,,,,
100,50,2,,,,,
10,75,2,0.055825781394488676,0.19520205289439616,10,0.04657850933974474,0.0513984073303469
20,75,2,0.054757721472165725,0.1950895829480304,20,0.04520528943961529,0.05092520182353154
30,75,2,0.05497503236545218,0.19455556583030226,30,0.04480919795327044,0.04967899708698222
50,75,2,0.058851488810800816,0.1951011466617348,50,0.043756241908636945,0.052073297162942796
75,75,2,0.059800258923617525,0.19442345108193082,71,0.04407249861290916,0.05097287972417443
100,75,2,,,,,
10,100,2,0.051276123543554715,0.2008428888477899,10,0.035777695579803925,0.048232721946297394
20,100,2,0.05502126872572596,0.2016209312002959,20,0.03628167190678748,0.050031616514969235
30,100,2,0.05576413291412363,0.2016060970347081,30,0.0346371986930522,0.05013759154185983
50,100,2,0.05773441834658775,0.20181215091547994,50,0.03531533197706676,0.04989150488755704
75,100,2,0.059543801245299295,0.2018052236812363,74,0.03506935454041055,0.04953607604566881
100,100,2,0.06150083225448495,0.20180913168115405,96,0.03504438690586276,0.04985971483281171
10,10,3,0.05078601812465323,0.19275337525429997,10,0.031477714074348045,0.04866240779122541
20,10,3,,,,,
30,10,3,,,,,
50,10,3,,,,,
75,10,3,,,,,
100,10,3,,,,,
10,20,3,0.035907157388570275,0.17987747364527465,10,0.02125947845385609,0.03504905852984947
20,20,3,0.03772886998335498,0.1796068753467727,20,0.023284631033844993,0.0358709250145225
30,20,3,,,,,
50,20,3,,,,,
75,20,3,,,,,
100,20,3,,,,,
10,30,3,0.03794155724061402,0.18585491030146106,10,0.02174033660070276,0.03546484881518498
20,30,3,0.03621231736637694,0.18680865082300724,20,0.026613648973552777,0.03371564979682839
30,30,3,0.044288268294186514,0.185796960729918,30,0.0217742432649035,0.03499613085297201
50,30,3,,,,,
75,30,3,,,,,
100,30,3,,,,,
10,50,3,0.039670797114851046,0.18892500462363607,10,0.028287405215461407,0.03875856315073965
20,50,3,0.04293970778620302,0.18952919826151285,20,0.03301738487146289,0.03990036591309895
30,50,3,0.04365020652240925,0.18908734562193044,30,0.03202330312557793,0.040493913051667045
50,50,3,0.046560014795635284,0.18933543554651378,48,0.030107268355835024,0.04052945343882654
75,50,3,,,,,
100,50,3,,,,,
10,75,3,0.05129461808766416,0.18673155169225078,10,0.0344645829480303,0.048119764722543305
20,75,3,0.04994914000369884,0.18586450434621787,20,0.033942112076937286,0.04672977834870422
30,75,3,0.050209604833240815,0.18595930172821237,30,0.03389741692867268,0.0460480587411227
50,75,3,0.052611429628259654,0.18648002589236176,50,0.032825966339929714,0.04835199656821397
75,75,3,0.053460329202885154,0.18591168649692785,71,0.03236668516121074,0.04748569302796616
100,75,3,,,,,
10,100,3,0.048816349176992714,0.19556084705012017,10,0.037534677270205256,0.046924051954783344
20,100,3,0.05021731089328644,0.1957738810800814,20,0.03684575550212685,0.04754710056783769
30,100,3,0.05112816719067873,0.1952990465035037,30,0.03598730041304481,0.04650992974961569
50,100,3,0.05355095246902161,0.1956861660810061,50,0.036162382097281294,0.04705599731433346
75,100,3,0.055544047839220775,0.19564662269075064,74,0.03623327784970098,0.04726556125657702
100,100,3,0.05600055483632328,0.19562451914185314,96,0.036337155539115956,0.04699208166422078
10,10,4,0.0695857222119475,0.20120908082115777,10,0.046393563898649876,0.06320776877601023
20,10,4,,,,,
30,10,4,,,,,
50,10,4,,,,,
75,10,4,,,,,
100,10,4,,,,,
10,20,4,0.057952653967079645,0.19576428703532456,10,0.037497688181986295,0.05388152595507865
20,20,4,0.05497965600147964,0.19446816626595156,20,0.04147863880155353,0.05135632496783191
30,20,4,,,,,
50,20,4,,,,,
75,20,4,,,,,
100,20,4,,,,,
10,30,4,0.04027186979840941,0.18419779914925097,10,0.02542075087849081,0.03806438315412857
20,30,4,0.039596818938413214,0.18505721749583876,20,0.03075180321805065,0.037910814508995486
30,30,4,0.03914062018371248,0.18397093274150791,30,0.029736144504037956,0.0372051655723286
50,30,4,,,,,
75,30,4,,,,,
100,30,4,,,,,
10,50,4,0.05266321435176614,0.19424033660070283,10,0.03969853893101533,0.049684164524102285
20,50,4,0.057513408544479526,0.1955676669132606,20,0.04384594044756794,0.0509585988321039
30,50,4,0.05490105418901427,0.19469160347697428,30,0.041313729116577255,0.04850579198611811
50,50,4,0.05576289994451635,0.19456894766044017,48,0.04168485296837432,0.04827116833154825
75,50,4,,,,,
100,50,4,,,,,
10,75,4,0.050980210837802936,0.19014194562604034,10,0.02523580543739594,0.047980933308505544
20,75,4,0.05025429998150545,0.18996289532088034,20,0.026775476234510796,0.04704740367964628
30,75,4,0.04930953701991245,0.18947655302796787,30,0.027042105912089245,0.04622858758435849
