lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
1.0,0.1,1.0,20.0,0.03891058088766667,0.007895165333333332,19.2
1.0,0.1,1.0,30.0,0.039355080935814815,0.008967628222222222,27.8
1.0,0.1,1.0,50.0,0.04000849734766666,0.011129536666666667,45.3
1.0,0.1,1.0,75.0,0.04093993699062963,0.01207329600000001,62.2
1.0,0.1,1.0,100.0,0.041418633887666666,0.013510310000000003,79.5
1.0,0.1,2.0,10.0,0.04036831198766667,0.01178961266666667,9.8
1.0,0.1,2.0,20.0,0.040428273221,0.011090838666666665,20.0
1.0,0.1,2.0,30.0,0.041055308195074074,0.011620652444444447,29.6
1.0,0.1,2.0,50.0,0.04277309142766667,0.015470454,48.2
1.0,0.1,2.0,75.0,0.04391173541433334,0.01748469222222223,70.7
1.0,0.1,2.0,100.0,0.045057352594333334,0.019788144,88.4
1.0,0.2,1.0,10.0,0.039583468654333334,0.008918979333333337,8.4
1.0,0.2,1.0,20.0,0.038844249420999996,0.007031000666666671,18.8
1.0,0.2,1.0,30.0,0.03934678626914815,0.009023869555555553,27.6
1.0,0.2,1.0,50.0,0.039950556841000004,0.010509126666666665,42.6
1.0,0.2,1.0,75.0,0.040661167135814816,0.011592700222222224,59.4
1.0,0.2,1.0,100.0,0.04101457755433333,0.01225108666666667,75.0
1.0,0.2,2.0,10.0,0.041175144387666666,0.01266545933333334,10.0
1.0,0.2,2.0,20.0,0.04043768875433333,0.010192351333333335,20.0
1.0,0.2,2.0,30.0,0.040928736846925926,0.012021314222222227,29.4
1.0,0.2,2.0,50.0,0.041917868174333336,0.014270554,47.2
1.0,0.2,2.0,75.0,0.04338183673581482,0.017217533333333347,68.4
1.0,0.2,2.0,100.0,0.044157297501,0.018428188,86.8
1.0,0.30000000000000004,1.0,10.0,0.03993154598766667,0.009683521333333339,9.2
1.0,0.30000000000000004,1.0,20.0,0.038894664221,0.00813926533333333,18.4
1.0,0.30000000000000004,1.0,30.0,0.03917935957285185,0.008861273111111113,27.5
1.0,0.30000000000000004,1.0,50.0,0.039600908281000005,0.009287679999999998,41.0
1.0,0.30000000000000004,1.0,75.0,0.040448627521,0.010916316444444449,55.1
1.0,0.30000000000000004,1.0,100.0,0.04083242743433333,0.011583544000000001,72.6
1.0,0.30000000000000004,2.0,10.0,0.040908541454333334,0.01207431866666667,10.0
1.0,0.30000000000000004,2.0,20.0,0.040112820621,0.010022796000000002,19.9
1.0,0.30000000000000004,2.0,30.0,0.040032039321,0.010204585777777778,27.9
1.0,0.30000000000000004,2.0,50.0,0.041915161641,0.013834578,46.4
1.0,0.30000000000000004,2.0,75.0,0.04291296705285185,0.015084518666666677,65.6
1.0,0.30000000000000004,2.0,100.0,0.043800935687666666,0.017759511333333332,86.4
1.0,0.4,1.0,10.0,0.03956040305433333,0.00875623066666667,9.2
1.0,0.4,1.0,20.0,0.03902861288766667,0.007533551333333338,18.2
1.0,0.4,1.0,30.0,0.03918147647655555,0.00807301288888889,27.0
1.0,0.4,1.0,50.0,0.039738543694333335,0.009114563333333336,41.5
1.0,0.4,1.0,75.0,0.04021866536988889,0.009793467777777783,56.6
1.0,0.4,1.0,100.0,0.04076782631433333,0.011053473333333333,70.9
1.0,0.4,2.0,10.0,0.04063490265433333,0.012115010000000006,9.9
1.0,0.4,2.0,20.0,0.03967317028766667,0.010085817333333334,19.8
1.0,0.4,2.0,30.0,0.04016502755803704,0.009774554666666668,28.7
1.0,0.4,2.0,50.0,0.04134672961433333,0.013118219333333334,45.9
1.0,0.4,2.0,75.0,0.042329502235074076,0.014901203777777788,64.6
1.0,0.4,2.0,100.0,0.04358762196766667,0.017298667333333333,82.6
1.0,0.5,1.0,10.0,0.039612745721,0.009065118000000006,9.1
1.0,0.5,1.0,20.0,0.039030025020999996,0.007108298666666667,18.1
1.0,0.5,1.0,30.0,0.03910759711359259,0.00806693066666667,26.7
1.0,0.5,1.0,50.0,0.039670895560999994,0.008924019333333333,39.9
1.0,0.5,1.0,75.0,0.04011934385877778,0.009733269333333336,55.4
1.0,0.5,1.0,100.0,0.040536785621,0.010903516666666667,70.1
1.0,0.5,2.0,10.0,0.04067054318766667,0.012890778666666668,9.9
1.0,0.5,2.0,20.0,0.03983460515433333,0.009451225333333335,19.6
1.0,0.5,2.0,30.0,0.03993119197285185,0.010259844888888894,28.8
1.0,0.5,2.0,50.0,0.04096976793433334,0.011940747333333333,45.4
1.0,0.5,2.0,75.0,0.042243939639518516,0.0144734668888889,64.5
1.0,0.5,2.0,100.0,0.042883099460999996,0.01570817066666667,81.8
1.0,0.6,1.0,10.0,0.03986756518766667,0.009778924,8.5
1.0,0.6,1.0,20.0,0.038909745487666667,0.006610484666666664,17.9
1.0,0.6,1.0,30.0,0.03927992908396296,0.007981490444444442,26.1
1.0,0.6,1.0,50.0,0.039688321027666666,0.00864442,39.1
1.0,0.6,1.0,75.0,0.04020890775211111,0.00913806355555556,53.6
1.0,0.6,1.0,100.0,0.040591471461,0.01108061933333333,68.9
1.0,0.6,2.0,10.0,0.04073062238766667,0.012831921999999999,10.0
1.0,0.6,2.0,20.0,0.03991068335433333,0.009561023333333332,19.4
1.0,0.6,2.0,30.0,0.03977922335062963,0.00976213955555556,28.3
1.0,0.6,2.0,50.0,0.040866026067666664,0.01085115,44.8
1.0,0.6,2.0,75.0,0.041743179941740746,0.013396096222222232,63.0
1.0,0.6,2.0,100.0,0.04233509103433333,0.015064894,81.1
1.0,0.7000000000000001,1.0,10.0,0.039670564654333336,0.009440462,9.0
1.0,0.7000000000000001,1.0,20.0,0.038984690821,0.007297201999999998,18.0
1.0,0.7000000000000001,1.0,30.0,0.039253199335814816,0.007729443555555558,25.3
1.0,0.7000000000000001,1.0,50.0,0.039680436814333336,0.008224632666666665,39.5
1.0,0.7000000000000001,1.0,75.0,0.040303705121,0.009767088000000002,54.5
1.0,0.7000000000000001,1.0,100.0,0.04081482863433333,0.010872603333333333,67.9
1.0,0.7000000000000001,2.0,10.0,0.04073648212099999,0.013632124666666667,10.0
1.0,0.7000000000000001,2.0,20.0,0.039515712821,0.008348114666666667,19.5
1.0,0.7000000000000001,2.0,30.0,0.040016962046925925,0.009888845333333337,27.8
1.0,0.7000000000000001,2.0,50.0,0.04081278270766667,0.011577422,44.7
1.0,0.7000000000000001,2.0,75.0,0.041540645601,0.012791315111111118,63.9
1.0,0.7000000000000001,2.0,100.0,0.042103036820999994,0.013825954666666664,81.9
1.0,0.8,1.0,10.0,0.039932798654333336,0.009416688666666673,9.2
1.0,0.8,1.0,20.0,0.03933036315433334,0.0077976193333333345,17.9
1.0,0.8,1.0,30.0,0.039525051439518524,0.00821471511111111,24.8
1.0,0.8,1.0,50.0,0.03981242809433334,0.008882021333333334,40.0
1.0,0.8,1.0,75.0,0.04050496460544444,0.010353910666666672,52.6
1.0,0.8,1.0,100.0,0.04083872984766666,0.011061677333333329,68.8
1.0,0.8,2.0,10.0,0.04036903785433334,0.011213754000000003,10.0
1.0,0.8,2.0,20.0,0.039624584621,0.008815324000000003,19.7
1.0,0.8,2.0,30.0,0.039980195780259256,0.009536192444444449,27.9
1.0,0.8,2.0,50.0,0.04071982497433334,0.010781314666666668,44.5
1.0,0.8,2.0,75.0,0.04163844419655556,0.012686258666666672,63.3
1.0,0.8,2.0,100.0,0.041994909594333336,0.01382762933333333,81.4
1.0,0.9,1.0,10.0,0.039870818521,0.009075348000000004,9.0
1.0,0.9,1.0,20.0,0.039369834421,0.00796134666666667,17.5
1.0,0.9,1.0,30.0,0.039607816565444445,0.008228318444444443,24.2
1.0,0.9,1.0,50.0,0.04007365129433334,0.008891348666666665,37.8
1.0,0.9,1.0,75.0,0.04046887246914815,0.010205347111111113,54.0
1.0,0.9,1.0,100.0,0.04089132747433333,0.011941302666666664,70.4
1.0,0.9,2.0,10.0,0.04029590425433333,0.011918550000000003,9.9
1.0,0.9,2.0,20.0,0.039780994487666664,0.00899543266666667,19.2
1.0,0.9,2.0,30.0,0.04002418948396297,0.009857145111111113,27.2
1.0,0.9,2.0,50.0,0.040665546281,0.010566822666666668,43.6
1.0,0.9,2.0,75.0,0.04135880107951852,0.012090551333333336,64.0
1.0,0.9,2.0,100.0,0.04181002260766667,0.013413545333333336,80.5
1.0,1.0,1.0,10.0,0.040132656921,0.009421198000000006,9.0
1.0,1.0,1.0,20.0,0.03958296855433334,0.007797063333333338,16.9
1.0,1.0,1.0,30.0,0.039917177009888886,0.00865388044444444,24.9
1.0,1.0,1.0,50.0,0.040249248281,0.009286647333333333,40.1
1.0,1.0,1.0,75.0,0.040725939787666664,0.010718307555555558,55.4
1.0,1.0,1.0,100.0,0.040934204327666666,0.012411020666666665,74.4
1.0,1.0,2.0,10.0,0.04015392998766666,0.011729423333333338,9.6
1.0,1.0,2.0,20.0,0.039711140221,0.008165432666666668,19.1
1.0,1.0,2.0,30.0,0.03984959207655556,0.008686775555555555,26.9
1.0,1.0,2.0,50.0,0.040665105374333335,0.010845421333333332,43.8
1.0,1.0,2.0,75.0,0.04138743835359259,0.012990080888888889,63.9
1.0,1.0,2.0,100.0,0.041733753714333334,0.014082498666666669,83.5
