#Test Grids,Fold,MC Error,MA Error,#LS,Loss,Group smECE
10,0,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,0,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,0,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,0,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,0,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,0,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,1,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,1,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,1,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,1,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,1,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,1,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,2,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,2,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,2,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,2,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,2,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,2,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,3,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,3,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,3,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,3,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,3,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,3,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,4,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,4,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,4,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,4,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,4,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,4,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,5,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,5,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,5,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,5,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,5,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,5,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,6,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,6,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,6,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,6,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,6,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,6,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,7,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,7,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,7,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,7,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,7,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,7,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,8,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,8,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,8,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,8,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,8,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,8,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
10,9,0.0883105069852075,0.03234562180345313,9,0.1840058524697079,0.0658003154049372
20,9,0.09006710603096073,0.032328030068993936,17,0.18333369804002334,0.06760725357130497
30,9,0.09046327761187194,0.03234733807022964,25,0.18327582886150492,0.06767286040108558
50,9,0.09068341743040549,0.03234047300312361,40,0.18320079978031786,0.0678391831774179
75,9,0.0905525234842503,0.03235197199052621,60,0.18318888011685872,0.06791100934634425
100,9,0.09076476847561188,0.03235343081728624,80,0.1831819628943123,0.06790031877951926
