#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
10,75,1,0.014678371606082518,0.16175960251261456,10,0.011731541550818647,0.013445235537391726
20,75,1,0.017238612569937542,0.16089642759070472,20,0.011242834586208074,0.014557958229882595
30,75,1,0.017814563095687734,0.16076233709767848,28,0.011544468472179307,0.015321821724841419
50,75,1,0.019141351731713167,0.16069209830776096,46,0.011160367967596877,0.014599115580857136
75,75,1,0.02085458643691578,0.1607417094779879,61,0.01128468289110858,0.01548240628928258
100,75,1,,,,,
10,100,1,0.01811777022620343,0.16124369271959635,10,0.008395118937287617,0.017512146039837393
20,100,1,0.01853525211958902,0.1608494018810284,20,0.007660127690248163,0.016518420641271233
30,100,1,0.01794156683714929,0.1604820898027056,30,0.00817886932344763,0.015305923137102558
50,100,1,0.022432808155699605,0.16047572512271308,50,0.0077209693474753665,0.015467936177268004
75,100,1,0.021770157553290023,0.16039599690309198,69,0.008224235975239977,0.015088491860706514
100,100,1,0.022112638588542177,0.16040682816737034,87,0.007958071602649913,0.015120997641116456
10,10,2,0.01563261593382106,0.1615783647410153,8,0.015632615933820742,0.01562904461318334
20,10,2,,,,,
30,10,2,,,,,
50,10,2,,,,,
75,10,2,,,,,
100,10,2,,,,,
10,20,2,0.01001699104108784,0.1578873614114578,10,0.009668588885456342,0.00991788833972415
20,20,2,0.013193371777708704,0.15755588593691006,17,0.01092189269900112,0.012050080673992412
30,20,2,,,,,
50,20,2,,,,,
75,20,2,,,,,
100,20,2,,,,,
10,30,2,0.010454639069097119,0.15965031064428653,9,0.010454639069096888,0.01044449702160611
20,30,2,0.013479988329386417,0.15921740380324717,18,0.013461967528232578,0.013452306932847722
30,30,2,0.012722399569789117,0.15895934164006456,26,0.010941486744699584,0.010955911559045704
50,30,2,,,,,
75,30,2,,,,,
100,30,2,,,,,
10,50,2,0.012198366114028773,0.15691011910891428,10,0.007849346102358165,0.012017303357292475
20,50,2,0.011144149246558757,0.15606693869495075,20,0.004845879243469606,0.010298348944417479
30,50,2,0.013322234808178571,0.1561615216802633,29,0.004927401915353723,0.011892402628043842
50,50,2,0.014972711358253527,0.1560133491229877,45,0.004879003192256204,0.011451243239105877
75,50,2,,,,,
100,50,2,,,,,
10,75,2,0.010758418288538957,0.16028464284488378,10,0.00938368860055606,0.010380860313594958
20,75,2,0.01623888717262178,0.15999804774654175,20,0.010032866508770114,0.01352588705910642
30,75,2,0.01579909381114197,0.15981026670785706,29,0.0106337029027792,0.012890307564133407
50,75,2,0.016610544743074863,0.15978228469433287,46,0.01109617959015549,0.01281040642568279
75,75,2,0.019057311868556817,0.15982903389436187,64,0.010901840982162254,0.013181926969672455
100,75,2,,,,,
10,100,2,0.015028490028489721,0.16200811794185285,10,0.009905433700614412,0.01465635429959419
20,100,2,0.01435356811862829,0.16131536831085025,19,0.00946907287268732,0.012572475268648095
30,100,2,0.01651649332372228,0.16110189094459507,29,0.009598794036545033,0.013380260715135595
50,100,2,0.01896629252050936,0.16100550235128544,48,0.009411835375690795,0.012376318048254873
75,100,2,0.018752502889049064,0.16098902275769744,64,0.009565670087758429,0.012435368595911052
100,100,2,0.02081085023856111,0.16100600092678408,83,0.009462207805581295,0.012348859469961984
10,10,3,0.015321971647273214,0.16162813647753405,7,0.01532197164727284,0.015318393629648019
20,10,3,,,,,
30,10,3,,,,,
50,10,3,,,,,
75,10,3,,,,,
100,10,3,,,,,
10,20,3,0.020272543164109584,0.1628178526070092,10,0.01725362990423232,0.01936718620745246
20,20,3,0.015684103937115806,0.16227827978580994,18,0.015636048467373775,0.015619416550099319
30,20,3,,,,,
50,20,3,,,,,
75,20,3,,,,,
100,20,3,,,,,
10,30,3,0.01198898156729426,0.15883268115195825,9,0.01025726838979853,0.011708208352226636
20,30,3,0.014502025194795994,0.15835068908111077,18,0.008532849346102338,0.013807828930428968
30,30,3,0.011847961647158442,0.15807981212599687,27,0.007023249693932432,0.010346067619957714
50,30,3,,,,,
75,30,3,,,,,
100,30,3,,,,,
10,50,3,0.008583908282703376,0.15920888682936873,10,0.007772114097415307,0.008570570211092636
20,50,3,0.012765163216970084,0.15861199069783408,19,0.008313167198709356,0.011330539268377312
30,50,3,0.014039348276296212,0.15866402933672005,29,0.007398540029062107,0.010335150819368819
50,50,3,0.01790066247897558,0.15863818007071023,42,0.00768836027872172,0.010563048424066942
75,50,3,,,,,
100,50,3,,,,,
10,75,3,0.013931795558301385,0.15951712834242954,10,0.00570572889849999,0.013254336991217197
20,75,3,0.015794374077506647,0.15904998197919887,20,0.006163543061133428,0.013655654551325197
30,75,3,0.018575441366606254,0.15894416221390786,30,0.005215448689344273,0.014734547314854405
50,75,3,0.018321662719253205,0.15882026911063055,48,0.005508014965846292,0.013757393231206809
75,75,3,0.01913168342887213,0.158795661277589,66,0.005803155642513076,0.013601324966299061
100,75,3,,,,,
10,100,3,0.015514193526241882,0.16180731472900145,10,0.009427453403357025,0.015112742795599422
20,100,3,0.016668812000137246,0.16137097535440909,20,0.008201180791542244,0.015078494226636159
30,100,3,0.016970159841645696,0.16133095535036632,30,0.00809677456263802,0.01494276220151929
50,100,3,0.019959152850719045,0.16116985205780385,48,0.007638416915525351,0.015162881286059028
75,100,3,0.022353345003947353,0.16122051282051278,67,0.007591848876989446,0.014815045259577502
100,100,3,0.023874128994610912,0.16118729018638656,85,0.007579205711735834,0.014949658351278702
10,10,4,0.015370027117015433,0.1619868362338242,7,0.015370027117015055,0.015366388979733244
20,10,4,,,,,
30,10,4,,,,,
50,10,4,,,,,
75,10,4,,,,,
100,10,4,,,,,
10,20,4,0.016725877870456138,0.15783999244842614,10,0.011654309545875829,0.015666668976751934
20,20,4,0.015193251639035047,0.15697063896612087,19,0.007711615693543395,0.01329076911671277
30,20,4,,,,,
50,20,4,,,,,
75,20,4,,,,,
100,20,4,,,,,
10,30,4,0.012361411457797207,0.15560953214567674,10,0.009200048055469758,0.012236316970327494
20,30,4,0.011939638897470087,0.15496535286444926,18,0.005979902516047101,0.010999379543359706
30,30,4,0.013723269144955795,0.15502028055240905,26,0.007345907847915883,0.011364010139454764
50,30,4,,,,,
75,30,4,,,,,
100,30,4,,,,,
10,50,4,0.015615453266055922,0.1596873820066591,10,0.010569628943122935,0.014950571513526823
20,50,4,0.017500343253355196,0.15876019033398553,19,0.00883062163182644,0.014984784195014625
30,50,4,0.017486184052449342,0.15879488514361337,29,0.008946040572546585,0.013973376542345735
50,50,4,0.018059073902447396,0.158540984450623,41,0.008442487900319219,0.014854787369754064
75,50,4,,,,,
100,50,4,,,,,
10,75,4,0.013116568839460833,0.15909629972882983,10,0.012086808773555752,0.012765847840137196
20,75,4,0.013810369683863661,0.15867858184876257,19,0.011971389832835603,0.012610495931691407
30,75,4,0.014996167004199173,0.15872703539704877,28,0.010844231627364151,0.011686374271592729
50,75,4,0.016421240517625953,0.15871741667524797,46,0.010832561013283901,0.011316695258147201
75,75,4,0.020653554388494047,0.1586751412106164,60,0.010853099005709434,0.011230556647208786
100,75,4,,,,,
10,100,4,0.015998180757216797,0.16196864380599318,10,0.006934575910479527,0.015501434191017434
20,100,4,0.014686523873270994,0.16118484622249685,20,0.005999639583976924,0.01389074953233467
30,100,4,0.019909838785340743,0.1614341220532653,29,0.006692010206066422,0.015607836420751543
50,100,4,0.018126008306731264,0.1612331067861188,47,0.006685717227885897,0.014851523531493013
75,100,4,0.021119692444993596,0.16129003611788081,68,0.007017814849140137,0.01514576015237283
100,100,4,0.022444650396457547,0.1612487805924553,85,0.006905485188617714,0.015135366660173349
10,10,5,0.015612020732503007,0.16299256856485775,8,0.015612020732502648,0.015608475189991452
20,10,5,,,,,
30,10,5,,,,,
50,10,5,,,,,
75,10,5,,,,,
100,10,5,,,,,
10,20,5,0.012481550132152582,0.1611606254076134,10,0.012402601860433175,0.012387553789495211
20,20,5,0.01337872858957178,0.16060929615899497,18,0.013378728589571951,0.013368537950818415
30,20,5,,,,,
50,20,5,,,,,
75,20,5,,,,,
100,20,5,,,,,
10,30,5,0.01128531218892633,0.15657167130058697,10,0.008413997871829199,0.011032608211914083
20,30,5,0.010315192393505587,0.1559889343699585,20,0.008860656300415326,0.008859737533488322
30,30,5,0.012115127175368341,0.1558777274339523,27,0.007366503049233965,0.009498975193431264
50,30,5,,,,,
75,30,5,,,,,
100,30,5,,,,,
10,50,5,0.009589640613737068,0.1579498335221227,10,0.007341331136511863,0.009268992778605448
20,50,5,0.01083951189372873,0.15732762245563453,20,0.00819646105790683,0.009902493250947154
30,50,5,0.013412338813945324,0.15715550711869317,28,0.008215483014679793,0.010296968242149124
50,50,5,0.015239934095355826,0.157060766141489,41,0.008209075618714168,0.010815282249927595
75,50,5,,,,,
100,50,5,,,,,
10,75,5,0.010599663611712115,0.15774147873545463,10,0.006196581196581202,0.010573842868348173
20,75,5,0.013166340575979036,0.15702144046270552,20,0.005612621425874428,0.012325815973524671
30,75,5,0.01381022666163238,0.1569744600434025,30,0.004770077460840513,0.012838947539119764
50,75,5,0.01575550063501883,0.15696034393986202,46,0.005303779219441866,0.011856373353195475
75,75,5,0.016883373951647105,0.15695080721747387,65,0.005312074508861661,0.011747073595881214
100,75,5,,,,,
10,100,5,0.013360278721724551,0.16208672296021692,10,0.01024439638897471,0.012995501134441386
20,100,5,0.018162822229087067,0.161787770741084,20,0.00916100298630418,0.013705295353987691
30,100,5,0.017125195940456965,0.16157699172759413,30,0.009377395622375537,0.012874896194943003
50,100,5,0.020018707307863988,0.16162206775821236,49,0.009384718360621968,0.014466404377316274
75,100,5,0.019719562008718647,0.1615958458716156,67,0.009350793487339661,0.013816086577423366
100,100,5,0.021105790684103884,0.16155014330827588,87,0.009433717777091266,0.013840338033817859
10,10,6,0.016428105584731942,0.16498343802560672,9,0.016351731713177484,0.016346053578847976
20,10,6,,,,,
30,10,6,,,,,
50,10,6,,,,,
75,10,6,,,,,
100,10,6,,,,,
10,20,6,0.009606803281502171,0.1572029142209865,10,0.008609652284351083,0.009287017743123628
20,20,6,0.011877853293515999,0.1566894286547901,18,0.009129252050938785,0.010169926813099646
30,20,6,,,,,
50,20,6,,,,,
75,20,6,,,,,
100,20,6,,,,,
10,30,6,0.01464747880410519,0.1595109497820341,10,0.012869426423643313,0.014241406238289185
20,30,6,0.019407115642055592,0.15871539577111868,18,0.007999090378608437,0.01586358522315776
30,30,6,0.015979873911600734,0.158399838670923,27,0.010285300747148143,0.012917899510981637
50,30,6,,,,,
75,30,6,,,,,
100,30,6,,,,,
10,50,6,0.01134366525932798,0.15783518690145198,10,0.008226924793189865,0.0108573987071669
20,50,6,0.011636717811416694,0.15698162307349056,19,0.007338327669652959,0.010086202372599204
30,50,6,0.013313939518758764,0.15709604800970264,28,0.007357921715351438,0.010298341037595183
50,50,6,0.014809151134452414,0.1569936944358631,43,0.007451858716918964,0.010319094300987926
75,50,6,,,,,
100,50,6,,,,,
10,75,6,0.011945216764494273,0.15901082964335977,10,0.008347063467545412,0.011923692640139493
20,75,6,0.01616809116809104,0.15827234150276323,19,0.006107764390896912,0.014038691604556496
30,75,6,0.01636345953615034,0.15823553473151866,29,0.005849895307726625,0.01327752107054886
50,75,6,0.018193629217725545,0.15810457213469264,45,0.005835821920159265,0.013282447803000141
75,75,6,0.019643016510486413,0.1580289827877512,62,0.006245723635281885,0.013214118637915452
100,75,6,,,,,
10,100,6,0.011173754848453558,0.16108373665602582,10,0.010688051350701942,0.01071901226760107
20,100,6,0.011901881028387103,0.1601663277039783,20,0.009705917687845388,0.010651210954123668
30,100,6,0.014600567512214226,0.16047087685976572,29,0.008841920388105119,0.011541696632264974
50,100,6,0.017368791404936065,0.1604096557168846,49,0.009361033879106164,0.011134025977069712
75,100,6,0.019229625052918198,0.16037109349077222,68,0.009003421091774492,0.011715708214862704
100,100,6,0.01931615350290047,0.16033577129028936,85,0.009133371091202413,0.011290136573903417
10,10,7,0.015557100195654542,0.16240182954038374,9,0.015557100195654401,0.01554590598017869
20,10,7,,,,,
30,10,7,,,,,
50,10,7,,,,,
75,10,7,,,,,
100,10,7,,,,,
10,20,7,0.012185494113204697,0.1584513266742182,10,0.010054748910170603,0.012066874367022026
20,20,7,0.01059923454501775,0.15775196941612604,18,0.007936446641265922,0.009176314135525188
30,20,7,,,,,
50,20,7,,,,,
75,20,7,,,,,
100,20,7,,,,,
10,30,7,0.010958363368002093,0.15809743246490235,10,0.007089039920365226,0.010902331988892764
20,30,7,0.011743984484948082,0.157539667215872,19,0.009039148045172134,0.010776777366598635
30,30,7,0.013080527237153762,0.15730714882321306,27,0.007808727788647459,0.010009206051543823
50,30,7,,,,,
75,30,7,,,,,
100,30,7,,,,,
10,50,7,0.012444650396457478,0.16033819036831085,10,0.010906017231318427,0.012347493759200042
20,50,7,0.014698108674012259,0.15976017317131774,19,0.011659887412899448,0.013079323525600458
30,50,7,0.01390261902310101,0.15949382525353073,28,0.010809906291833994,0.011384489804368436
50,50,7,0.015211444066865854,0.15947931555280956,41,0.011148010846806021,0.01113655553194061
75,50,7,,,,,
100,50,7,,,,,
10,75,7,0.012902035492397233,0.1600320083753819,10,0.009860810764425212,0.012521166677472067
20,75,7,0.012324082655407742,0.15899325936223532,20,0.010574348676758305,0.01091180235352995
30,75,7,0.013127438529044955,0.15890068345556968,29,0.010729813842263632,0.010716437695264938
50,75,7,0.01460182610785017,0.15891068204441702,44,0.010763567088868288,0.010750458957235738
75,75,7,0.01576185082209177,0.15886151710355192,62,0.01075469971052299,0.010741335574699614
100,75,7,,,,,
10,100,7,0.01912693509078944,0.16168957882813303,10,0.006666838293344334,0.01856730165806527
20,100,7,0.022679178251467105,0.1612480048398723,20,0.005166392063982428,0.019786011487559672
30,100,7,0.023154441126328845,0.16121306689245107,30,0.0049643016510486394,0.019576782169899748
50,100,7,0.023677616448700752,0.16116668039680088,50,0.004665499605258642,0.019333564606268876
75,100,7,0.02559331342463872,0.16123016663043435,71,0.00483106214029909,0.019270593303970133
100,100,7,0.02732210894861492,0.1612281922562043,89,0.004696134967219304,0.019463964217243297
10,10,8,0.01623759997253943,0.1647634126248584,9,0.01581711461229534,0.01580628961171821
20,10,8,,,,,
30,10,8,,,,,
50,10,8,,,,,
75,10,8,,,,,
100,10,8,,,,,
10,20,8,0.013410050458243474,0.1596139257886246,10,0.013331102186523862,0.01332174340775146
20,20,8,0.012554062403459883,0.15864837555349606,19,0.01204947997116671,0.012042224791393412
30,20,8,,,,,
50,20,8,,,,,
75,20,8,,,,,
100,20,8,,,,,
10,30,8,0.016652078399066093,0.16074734836783028,10,0.011771015686678326,0.0161343885506799
20,30,8,0.014284059314179505,0.15989773195345486,19,0.013133302440531347,0.013123884741059065
30,30,8,0.01607655694001084,0.15980870299812736,28,0.012979267497339774,0.01297108302094729
50,30,8,,,,,
75,30,8,,,,,
100,30,8,,,,,
10,50,8,0.01279905948580664,0.1581952596711633,10,0.010210929186832788,0.012720519771175682
20,50,8,0.015881474616414447,0.15744939158342774,19,0.009793447293447284,0.013651424795715175
30,50,8,0.01567580864769624,0.1572653481923897,27,0.008501527477431086,0.01324992785842971
50,50,8,0.017931898534308068,0.1571362818796554,41,0.008550269453883907,0.01308509138847549
75,50,8,,,,,
100,50,8,,,,,
10,75,8,0.013264167782240086,0.16120799437064498,10,0.013109703772354363,0.013096034425798996
20,75,8,0.013731421412144068,0.16040651923935056,20,0.012964250163045329,0.012953115962054488
30,75,8,0.01505194567443567,0.16033487225254295,28,0.013114280483758385,0.013103543993741092
50,75,8,0.015800123571207855,0.16020425290907217,46,0.013288195517111173,0.013278329513667786
75,75,8,0.01610167164384039,0.160262192168484,63,0.012981269808579032,0.012971005382772714
100,75,8,,,,,
10,100,8,0.017753063536195608,0.16182722342360895,10,0.007391102873030572,0.01758622373230656
20,100,8,0.017876634744104582,0.16113026893900392,20,0.007501373013421198,0.017666787721964283
30,100,8,0.02267131202874165,0.1611658123472046,30,0.007753235162873708,0.018784740417987313
50,100,8,0.022331376789208216,0.16111630453437684,49,0.00750471973363539,0.01896699972913839
75,100,8,0.026390004462293438,0.1610688955251204,70,0.007580063845124073,0.018942635590638558
100,100,8,0.02664126591837433,0.16110534188034192,90,0.007494164692959871,0.019254111213750355
10,10,9,0.022905296399272888,0.16582887103971442,10,0.0156523530017506,0.02086778884774704
20,10,9,,,,,
30,10,9,,,,,
50,10,9,,,,,
75,10,9,,,,,
100,10,9,,,,,
10,20,9,0.01701678508907391,0.15965168365770774,9,0.011314488724127266,0.01643311383902048
20,20,9,0.01585229808121373,0.15884274276593557,18,0.011200786050183629,0.013876125601769552
30,20,9,,,,,
50,20,9,,,,,
75,20,9,,,,,
100,20,9,,,,,
10,30,9,0.012907184292726678,0.15719433288710397,10,0.007380805272371541,0.01198833112624763
20,30,9,0.012345106923419962,0.15646674304053826,19,0.00568084303024062,0.011172816722012972
30,30,9,0.014581974622135403,0.15639382792327905,28,0.007107918854906813,0.011063193404897373
50,30,9,,,,,
75,30,9,,,,,
100,30,9,,,,,
10,50,9,0.015637764734150742,0.15684799025160473,10,0.010089074245700779,0.015050470530185513
20,50,9,0.014233429444273086,0.15579036230391652,19,0.006199584663440089,0.012102661726491609
30,50,9,0.014401480566139283,0.15593531771911961,28,0.0068504788384306575,0.011844126511951285
50,50,9,0.015063501870730796,0.15581218892664675,43,0.006806885662307349,0.011225474991873048
75,50,9,,,,,
100,50,9,,,,,
10,75,9,0.012263584251535857,0.15912547626403048,10,0.007331891669241076,0.011603453743910348
20,75,9,0.01269136374558057,0.15829980177118733,20,0.006856485772148428,0.011903419486528321
30,75,9,0.014332257806153433,0.1580602848240064,30,0.006476618725614711,0.011908137612016749
50,75,9,0.016172896715065353,0.15811841210997837,48,0.006404935983249231,0.011795491186592283
75,75,9,0.016988295060584236,0.15802608420386197,65,0.006503735740683539,0.011313541088245052
100,75,9,,,,,
10,100,9,0.023155013215252943,0.16351397041156074,10,0.011220094051419376,0.022854445101196077
20,100,9,0.022220076888751703,0.16249161174612986,20,0.007322881268664406,0.020279058241967015
30,100,9,0.025173915033352895,0.16196917775565703,30,0.006704024073501986,0.020486336300184742
50,100,9,0.0256140802526344,0.16203577043215597,50,0.006863522465932106,0.019724180646134317
75,100,9,0.026917470451606938,0.162033715107343,71,0.006773418460165451,0.01962705533413244
100,100,9,0.027488758452613855,0.16201790838567948,92,0.006774877286925479,0.01966858672273048
